pathway,contrast,NES,padj,size,database
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,Training_CRE,-1.0312808514567706,0.7462648039731954,37,Reactome
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,Training_CRE,0.6325655903526598,1,13,Reactome
REACTOME_REGULATION_OF_RAS_BY_GAPS,Training_CRE,-0.9590983664414109,0.8253540361663931,35,Reactome
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,Training_CRE,-0.6017391566496256,1,37,Reactome
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,Training_CRE,-0.737040757627239,0.992848640143704,32,Reactome
REACTOME_REGULATION_OF_TP53_ACTIVITY,Training_CRE,-1.8770427471510303,0.062208232428202566,25,Reactome
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,Training_CRE,-1.6342692397290333,0.19000299036183377,12,Reactome
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,Training_CRE,-0.4549036587769092,1,16,Reactome
REACTOME_REPRODUCTION,Training_CRE,-1.0800551251078758,0.7328279616416826,10,Reactome
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,Training_CRE,0.87921576207307,0.8936545365708581,32,Reactome
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,Training_CRE,-0.49022552073615605,1,106,Reactome
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,Training_CRE,0.9791970770035029,0.8065638400661813,11,Reactome
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,Training_CRE,1.52209627995133,0.31382064895609885,14,Reactome
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,Training_CRE,1.6783153885248148,0.08624497513386402,53,Reactome
REACTOME_RHOA_GTPASE_CYCLE,Training_CRE,1.401375706127377,0.36341803486333324,28,Reactome
REACTOME_RHOBTB1_GTPASE_CYCLE,Training_CRE,1.1690189798603774,0.636276638816298,14,Reactome
REACTOME_RHOBTB2_GTPASE_CYCLE,Training_CRE,1.635031125769081,0.19000299036183377,18,Reactome
REACTOME_RHOBTB_GTPASE_CYCLE,Training_CRE,1.4410415553147313,0.36079450566067833,22,Reactome
REACTOME_RHOB_GTPASE_CYCLE,Training_CRE,0.6941636278750889,0.9853426323570637,12,Reactome
REACTOME_RHOC_GTPASE_CYCLE,Training_CRE,1.2119748285327223,0.5794364281936994,19,Reactome
REACTOME_RHOD_GTPASE_CYCLE,Training_CRE,1.3372982708278467,0.4655523799903743,19,Reactome
REACTOME_RHOF_GTPASE_CYCLE,Training_CRE,1.8821936319372603,0.06042131498632572,14,Reactome
REACTOME_RHOG_GTPASE_CYCLE,Training_CRE,0.9123461306350223,0.86345959693527,28,Reactome
REACTOME_RHOH_GTPASE_CYCLE,Training_CRE,1.4048583615700967,0.3994842034801852,19,Reactome
REACTOME_RHOJ_GTPASE_CYCLE,Training_CRE,0.9946911016701105,0.7910831017111034,13,Reactome
REACTOME_RHOQ_GTPASE_CYCLE,Training_CRE,1.524286190708991,0.31010351131963904,14,Reactome
REACTOME_RHOU_GTPASE_CYCLE,Training_CRE,1.231120535596132,0.5829288399992728,14,Reactome
REACTOME_RHOV_GTPASE_CYCLE,Training_CRE,1.6181384676578703,0.22564547624213496,12,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_CIT,Training_CRE,1.8476474955627575,0.07974469682748264,12,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,Training_CRE,1.2532003016786537,0.4939972875502043,41,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,Training_CRE,1.3268396580767863,0.483633791403122,16,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,Training_CRE,1.7545913002833615,0.11506655974338412,17,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,Training_CRE,1.7564181902460474,0.126276644840248,13,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,Training_CRE,1.6073306917282437,0.2301176183801572,16,Reactome
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,Training_CRE,0.7539586899877718,0.9652536575746294,15,Reactome
REACTOME_RSV_HOST_INTERACTIONS,Training_CRE,0.9622459187248683,0.8174014493450642,12,Reactome
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,Training_CRE,-0.7262036925676543,0.9977330892696734,35,Reactome
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,Training_CRE,1.697325213018998,0.16226224210665896,12,Reactome
REACTOME_SARS_COV_1_HOST_INTERACTIONS,Training_CRE,1.655919131855268,0.1032740581612762,53,Reactome
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,Training_CRE,1.1692447388054716,0.608826467649997,32,Reactome
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,Training_CRE,1.5729858306584776,0.21193806394566025,24,Reactome
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Training_CRE,1.2095935613505264,0.5542977314945381,35,Reactome
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,Training_CRE,-0.752007932046504,0.9853426323570637,33,Reactome
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,Training_CRE,-0.752007932046504,0.9853426323570637,33,Reactome
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,Training_CRE,-0.692597572180485,0.992848640143704,17,Reactome
REACTOME_SELECTIVE_AUTOPHAGY,Training_CRE,0.8197189889659482,0.9593811280749418,44,Reactome
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,Training_CRE,1.8233460887111967,0.08097663278473606,11,Reactome
REACTOME_SENSORY_PROCESSING_OF_SOUND,Training_CRE,1.6580933824000301,0.16936461953960572,19,Reactome
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,Training_CRE,1.663376089243003,0.17499968814406913,14,Reactome
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,Training_CRE,-0.5893688275580369,1,64,Reactome
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,Training_CRE,1.1749666179993783,0.6071725313054884,31,Reactome
REACTOME_SIGNALING_BY_CSF3_G_CSF,Training_CRE,-0.9922986269469233,0.7950047346728872,13,Reactome
REACTOME_SIGNALING_BY_EGFR,Training_CRE,0.7957900972959377,0.9474868496967552,14,Reactome
REACTOME_SIGNALING_BY_ERBB2,Training_CRE,-0.8637854257739872,0.8889208565837871,13,Reactome
REACTOME_SIGNALING_BY_FGFR,Training_CRE,-0.7107313653079735,0.9853426323570637,16,Reactome
REACTOME_SIGNALING_BY_FGFR1,Training_CRE,-1.0903233780268735,0.7203489948928697,10,Reactome
REACTOME_SIGNALING_BY_FGFR2,Training_CRE,-0.7107313653079735,0.9853426323570637,16,Reactome
REACTOME_SIGNALING_BY_FGFR3,Training_CRE,-1.0903233780268735,0.7203489948928697,10,Reactome
REACTOME_SIGNALING_BY_FGFR4,Training_CRE,-1.0903233780268735,0.7203489948928697,10,Reactome
REACTOME_SIGNALING_BY_HEDGEHOG,Training_CRE,-0.43706198772903054,1,51,Reactome
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,Training_CRE,-1.1701755633370363,0.6242418876444287,16,Reactome
REACTOME_SIGNALING_BY_INTERLEUKINS,Training_CRE,1.3873873451609635,0.24120304002731166,115,Reactome
REACTOME_SIGNALING_BY_MET,Training_CRE,1.137476151350997,0.6461315399802566,27,Reactome
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,Training_CRE,0.9506207207832341,0.8253540361663931,23,Reactome
REACTOME_SIGNALING_BY_NOTCH,Training_CRE,0.6592724142062515,1,48,Reactome
REACTOME_SIGNALING_BY_NOTCH4,Training_CRE,0.5434375858527156,1,36,Reactome
REACTOME_SIGNALING_BY_NTRKS,Training_CRE,-0.953898469804276,0.8299468717279247,37,Reactome
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,Training_CRE,1.1853675348859853,0.5610218587996366,53,Reactome
REACTOME_SIGNALING_BY_PDGF,Training_CRE,1.3256057284064187,0.47396706742212996,19,Reactome
REACTOME_SIGNALING_BY_PTK6,Training_CRE,1.200264254379084,0.6113476402106904,13,Reactome
REACTOME_SIGNALING_BY_RETINOIC_ACID,Training_CRE,-0.6974534563775692,0.9886612016670907,15,Reactome
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,Training_CRE,1.5218983849041505,0.10784186399996153,127,Reactome
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,Training_CRE,0.8457610690335402,0.9263517635546851,27,Reactome
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,Training_CRE,0.779854923966122,0.9598683656627401,25,Reactome
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,Training_CRE,-1.029134148135842,0.7630873113988476,46,Reactome
REACTOME_SIGNALING_BY_VEGF,Training_CRE,0.8777795952410158,0.8949824970828472,30,Reactome
REACTOME_SIGNALING_BY_WNT,Training_CRE,0.5710133167205877,1,79,Reactome
REACTOME_SIGNALLING_TO_ERKS,Training_CRE,-1.5654516644125789,0.24194665647010577,17,Reactome
REACTOME_SIGNAL_AMPLIFICATION,Training_CRE,1.3040949343221744,0.5155928359582866,12,Reactome
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,Training_CRE,-0.890210361476853,0.8659338656878632,10,Reactome
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,Training_CRE,0.46457592442027096,1,17,Reactome
REACTOME_SMOOTH_MUSCLE_CONTRACTION,Training_CRE,1.7385759032610604,0.10485076133931095,26,Reactome
REACTOME_SOMITOGENESIS,Training_CRE,-0.7833708428495308,0.971889897946236,30,Reactome
REACTOME_SPHINGOLIPID_METABOLISM,Training_CRE,-0.577988403763935,1,10,Reactome
REACTOME_STABILIZATION_OF_P53,Training_CRE,-0.682559002406595,1,31,Reactome
REACTOME_STRIATED_MUSCLE_CONTRACTION,Training_CRE,1.6757567060547776,0.13576371197054618,31,Reactome
REACTOME_SULFUR_AMINO_ACID_METABOLISM,Training_CRE,-0.9212987224801891,0.8501517045669791,16,Reactome
REACTOME_SUMOYLATION,Training_CRE,1.1096066356124934,0.6865146396677827,18,Reactome
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,Training_CRE,-0.9243890153367058,0.8626111734533534,34,Reactome
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,Training_CRE,-1.2668481943108785,0.5441681924681661,14,Reactome
REACTOME_SYNTHESIS_OF_DNA,Training_CRE,-1.1560001520039647,0.5916515426497277,38,Reactome
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,Training_CRE,0.8956182996631024,0.8659338656878632,10,Reactome
REACTOME_S_PHASE,Training_CRE,-1.136211470324196,0.6152917440795752,42,Reactome
REACTOME_TBC_RABGAPS,Training_CRE,1.0395720375172322,0.762464664715662,11,Reactome
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,Training_CRE,-0.6977747712726956,1,49,Reactome
REACTOME_TCR_SIGNALING,Training_CRE,-0.8651137531682419,0.93316621300866,45,Reactome
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,Training_CRE,0.6737837739434605,0.9904043975539852,14,Reactome
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,Training_CRE,0.6523369292148254,1,43,Reactome
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,Training_CRE,1.572927362050469,0.2657035525978442,10,Reactome
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,Training_CRE,-0.8289962602813903,0.9561537513147806,35,Reactome
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,Training_CRE,-1.1211325835340036,0.6491081018469768,28,Reactome
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,Training_CRE,-0.7456383189531639,0.9928802972663013,41,Reactome
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,Training_CRE,-1.0031818999129496,0.7794828732374655,31,Reactome
REACTOME_TP53_REGULATES_METABOLIC_GENES,Training_CRE,1.0740638199454025,0.710962479296536,43,Reactome
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,Training_CRE,1.1878787979820498,0.6214853201428465,11,Reactome
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,Training_CRE,-0.7054677935879162,0.9853426323570637,12,Reactome
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,Training_CRE,0.8235260706393255,0.9257324815697909,11,Reactome
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,Training_CRE,1.0178561573924203,0.7771681641069588,21,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,Training_CRE,0.7037544889203124,0.9803876731228037,11,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,Training_CRE,-0.8511104902782064,0.9461327603504254,45,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,Training_CRE,0.6114929225007114,1,45,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,Training_CRE,-0.6765887581190712,1,34,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,Training_CRE,-1.1448886375318719,0.5751028022408134,73,Reactome
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,Training_CRE,-1.4852596429122205,0.3172566898527791,16,Reactome
REACTOME_TRANSLATION,Training_CRE,1.2588198069375505,0.34997725624223947,184,Reactome
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,Training_CRE,1.6245853420022018,0.1960731404225102,17,Reactome
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,Training_CRE,1.5629308232272072,0.19014003452906195,36,Reactome
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,Training_CRE,0.7484384045079908,0.9953768547869035,57,Reactome
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,Training_CRE,-0.9268795989633078,0.8449307650087798,14,Reactome
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,Training_CRE,1.8508880502754728,0.0829034076208314,30,Reactome
REACTOME_TRIGLYCERIDE_CATABOLISM,Training_CRE,0.46125652595094896,1,14,Reactome
REACTOME_TRIGLYCERIDE_METABOLISM,Training_CRE,0.7500902982370923,0.9683460103537035,15,Reactome
REACTOME_TRNA_AMINOACYLATION,Training_CRE,0.8809739593168288,0.892628160776391,31,Reactome
REACTOME_TRNA_PROCESSING,Training_CRE,-0.7573490519089359,0.966445850325527,14,Reactome
REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS,Training_CRE,1.315493064562316,0.5006835386426973,14,Reactome
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,Training_CRE,-0.675531444054756,1,32,Reactome
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,Training_CRE,-1.0296107277983326,0.751511986768661,54,Reactome
REACTOME_UCH_PROTEINASES,Training_CRE,-0.3914451906585511,1,39,Reactome
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,Training_CRE,1.4257696125628445,0.36440492454262535,23,Reactome
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,Training_CRE,-0.7706264972188863,0.9593811280749418,10,Reactome
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,Training_CRE,1.558787819981208,0.28144256467559287,10,Reactome
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,Training_CRE,-0.7426578022740927,0.992848640143704,34,Reactome
REACTOME_VISUAL_PHOTOTRANSDUCTION,Training_CRE,0.904001364197766,0.86345959693527,18,Reactome
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,Training_PLA,2.589594965516174,1.930204140304692e-12,163,Reactome
HALLMARK_OXIDATIVE_PHOSPHORYLATION,Training_PLA,2.449775634529805,4.977281647738992e-10,156,Hallmark
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,Training_PLA,2.375841553679679,1.7055936066879792e-9,181,GO:BP
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,Training_PLA,2.4945837482367517,5.914124575553158e-8,85,GO:BP
GOBP_OXIDATIVE_PHOSPHORYLATION,Training_PLA,2.3926244136395196,1.3543837459683152e-7,102,GO:BP
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,Training_PLA,2.0626792279233275,4.478843778383195e-7,235,GO Slim
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,Training_PLA,2.45207644673359,1.0846658563226617e-6,49,KEGG
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,Training_PLA,2.382916598442317,3.503362385548539e-6,59,GO:BP
GOSLIM_MITOCHONDRION_ORGANIZATION,Training_PLA,2.080239448160007,5.42765502198189e-6,181,GO Slim
REACTOME_COMPLEX_I_BIOGENESIS,Training_PLA,2.3782045463960846,5.429157574121608e-6,49,Reactome
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,Training_PLA,2.2452200312487864,5.991930675202805e-5,78,Reactome
GOBP_MITOCHONDRION_ORGANIZATION,Training_PLA,1.9660044754615316,1.0055649747167273e-4,165,GO:BP
GOBP_ATP_METABOLIC_PROCESS,Training_PLA,1.9789636693289103,1.9307884951467568e-4,123,GO:BP
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,Training_PLA,2.283581915463827,1.9307884951467568e-4,40,KEGG
REACTOME_NEUTROPHIL_DEGRANULATION,Training_PLA,-1.769924704644982,7.320890058024532e-4,196,Reactome
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,Training_PLA,2.166198481122657,0.0011447996882655877,41,GO:BP
GOBP_DETOXIFICATION,Training_PLA,-2.1138033187165255,0.0013116895375755056,53,GO:BP
GOSLIM_DETOXIFICATION,Training_PLA,-2.1138033187165255,0.0013116895375755056,53,GO Slim
HALLMARK_COMPLEMENT,Training_PLA,-2.034197623639475,0.002352455489110018,54,Hallmark
HALLMARK_XENOBIOTIC_METABOLISM,Training_PLA,-1.977054010669944,0.0035478714269957727,64,Hallmark
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,Training_PLA,2.1321728302631207,0.003620756255444692,24,Reactome
REACTOME_CRISTAE_FORMATION,Training_PLA,2.057381243560481,0.0064904935681506975,25,Reactome
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,Training_PLA,2.033084030610576,0.008243982356238735,25,GO:BP
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Training_PLA,1.8086800172676825,0.008243982356238735,104,GO:BP
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Training_PLA,1.9549911365835606,0.008404151039355403,47,Reactome
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,Training_PLA,1.9824935507561745,0.009911499818499096,50,GO:BP
REACTOME_STRIATED_MUSCLE_CONTRACTION,Training_PLA,2.064935403828628,0.009911499818499096,31,Reactome
REACTOME_BIOLOGICAL_OXIDATIONS,Training_PLA,-1.903301336970342,0.014387757526771718,60,Reactome
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,Training_PLA,-1.827341818724837,0.025111517541185853,56,GO:BP
GOBP_RESPONSE_TO_ESTRADIOL,Training_PLA,-2.016890257301314,0.025111517541185853,23,GO:BP
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,Training_PLA,-2.0182683001024113,0.025111517541185853,27,Reactome
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,Training_PLA,-1.9511010471947385,0.027357390231561775,28,GO:BP
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,Training_PLA,-1.9605874841344666,0.031490305776809516,16,Reactome
REACTOME_COMPLEX_III_ASSEMBLY,Training_PLA,1.922742726004878,0.031490305776809516,18,Reactome
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,Training_PLA,-1.992443600789528,0.031490305776809516,23,Reactome
REACTOME_LAMININ_INTERACTIONS,Training_PLA,-1.961434629020761,0.031490305776809516,16,Reactome
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,Training_PLA,-1.7554897459586227,0.031490305776809516,84,Reactome
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION,Training_PLA,1.9842540189712017,0.036124243769733874,15,GO:BP
REACTOME_INTERLEUKIN_12_SIGNALING,Training_PLA,-1.9109867548006958,0.03756963272375689,28,Reactome
HALLMARK_INTERFERON_ALPHA_RESPONSE,Training_PLA,-1.9250345077060298,0.03871135802143662,16,Hallmark
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,Training_PLA,1.8702458049199688,0.040153758386736266,25,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,Training_PLA,1.7894927437367947,0.040153758386736266,65,GO:BP
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,Training_PLA,-1.9478434783594931,0.042474219727397365,23,GO:BP
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,Training_PLA,-1.8703106984019688,0.04247502226401961,30,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,Training_PLA,-1.986421298075604,0.04534214339852416,12,GO:BP
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,Training_PLA,-1.907305215186676,0.04534214339852416,11,Reactome
GOBP_SUPEROXIDE_METABOLIC_PROCESS,Training_PLA,-1.9332628692613318,0.04721166018323531,18,GO:BP
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS,Training_PLA,1.337648442794688,0.4369141360826896,12,GO:BP
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,Training_PLA,0.869536765099352,0.8368580518628488,15,GO:BP
GOBP_ACETYL_COA_METABOLIC_PROCESS,Training_PLA,-0.8582330209420455,0.8545541429925072,21,GO:BP
GOBP_ACIDIC_AMINO_ACID_TRANSPORT,Training_PLA,0.8351372770691259,0.8507936243970817,10,GO:BP
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,Training_PLA,1.510651122910965,0.21580219114460952,44,GO:BP
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,Training_PLA,-0.9746775035623112,0.7634199628003886,46,GO:BP
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,Training_PLA,-1.1780459574282844,0.5545769603992422,25,GO:BP
GOBP_ACTIN_FILAMENT_ORGANIZATION,Training_PLA,-0.9600421413595753,0.7918728206578078,122,GO:BP
GOBP_ACTIN_FILAMENT_POLYMERIZATION,Training_PLA,-1.1553247316804125,0.5476652847479817,45,GO:BP
GOBP_ACTIN_FILAMENT_SEVERING,Training_PLA,0.9094961178867269,0.8035503163974772,10,GO:BP
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,Training_PLA,1.5513072895866344,0.20346902342802986,37,GO:BP
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,Training_PLA,1.8185313987902958,0.10751921248104454,14,GO:BP
GOBP_ACTIN_NUCLEATION,Training_PLA,-1.1795072170630265,0.5575133083970293,19,GO:BP
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,Training_PLA,-1.2239763804443462,0.4633547160845806,50,GO:BP
GOBP_ACTION_POTENTIAL,Training_PLA,-0.878621554282018,0.8428508837221892,26,GO:BP
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,Training_PLA,-0.8543424916220721,0.8872845690596022,63,GO:BP
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,Training_PLA,1.0101696379872078,0.7209034552869424,84,GO:BP
GOBP_ACUTE_INFLAMMATORY_RESPONSE,Training_PLA,-1.511352219850226,0.3144240047083429,10,GO:BP
GOBP_ACYL_COA_METABOLIC_PROCESS,Training_PLA,1.2669888206285005,0.4464310433475716,44,GO:BP
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,Training_PLA,-1.3659476871455336,0.36144456487828575,34,GO:BP
GOBP_ADAPTIVE_THERMOGENESIS,Training_PLA,-0.8981982898745523,0.8275077749184534,32,GO:BP
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,Training_PLA,-1.615363223448441,0.20626002280524355,14,GO:BP
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,Training_PLA,-1.8599371787617047,0.0896897959888991,10,GO:BP
GOBP_ADULT_BEHAVIOR,Training_PLA,-0.7658812512268353,0.912501406383245,15,GO:BP
GOBP_ADULT_LOCOMOTORY_BEHAVIOR,Training_PLA,-0.7658812512268353,0.912501406383245,15,GO:BP
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,Training_PLA,-1.1903534240875342,0.5089125604241385,37,GO:BP
GOBP_ALCOHOL_CATABOLIC_PROCESS,Training_PLA,-1.2405371497802127,0.5124801379225487,13,GO:BP
GOBP_ALCOHOL_METABOLIC_PROCESS,Training_PLA,-1.4540806585858588,0.18686479020812496,88,GO:BP
GOBP_ALDEHYDE_METABOLIC_PROCESS,Training_PLA,-1.800236886078908,0.08690374937982848,31,GO:BP
GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS,Training_PLA,-1.2135575287278262,0.5313241649906681,17,GO:BP
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,Training_PLA,-1.0569540474038839,0.6635606031802933,67,GO:BP
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,Training_PLA,-1.1620902543473088,0.5753287837855999,20,GO:BP
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,Training_PLA,-1.3887183126106328,0.38839077627178314,13,GO:BP
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,Training_PLA,-0.7057508013081559,0.9525550228207981,18,GO:BP
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,Training_PLA,-1.4643251824010515,0.22508143110700793,44,GO:BP
