"gene","uniprot_id","logFC_CvH","pval_CvH","cancer_dir","logFC_Training_CRE","logFC_Training_PLA","P.Value_Training_CRE","P.Value_Training_PLA","logFC_Supplement_Interaction","P.Value_Supplement_Interaction","delta_from_identity"
"GPX3","P22352",1.64286907469261,1.3586891120701e-05,"Cancer Up",-0.0289356059573969,-0.424490771432684,0.9443871944955,0.326745506859275,0.395555165475287,0.509142879169817,0.395555165475287
"HPRT1","P00492",1.57248824440942,1.7559437622621e-05,"Cancer Up",0.0299241847890208,-0.365255991946853,0.936718266602413,0.352596271536251,0.395180176735874,0.468246753747676,0.395180176735874
"SDHB","P21912",-0.449010535334473,0.0193534049712693,"Cancer Down",-0.101368146079782,0.292630957610736,0.641911869726187,0.200095427927243,-0.393999103690518,0.214385978882011,-0.393999103690518
"OGDH","Q02218",-0.487356175169399,0.0233950512297464,"Cancer Down",-0.0549411679535794,0.338869341993195,0.826321699291917,0.197200999233122,-0.393810509946775,0.279116942586682,-0.393810509946774
"SNX2","O60749",0.61419786481888,0.0209089206403377,"Cancer Up",0.365480651492522,-0.0264851823748238,0.254893730044334,0.935730825080442,0.391965833867346,0.393787702378748,0.391965833867346
"TNXB","P22105",1.10798194540317,0.0166846706542802,"Cancer Up",0.47457598062816,0.0845315279159458,0.334588202437993,0.860981709516086,0.390044452712214,0.570764967628719,0.390044452712214
"CACNB3","P54284",-0.549002951457421,0.0257413622750957,"Cancer Down",-0.423075608721987,-0.0334584687276767,0.152014337225094,0.92041537778321,-0.389617139994311,0.382281476289611,-0.38961713999431
"ST13","P50502",0.385399312695355,0.0120463803317115,"Cancer Up",0.111449886396361,-0.276442913487102,0.525685850481981,0.134417635508162,0.387892799883463,0.131083532697558,0.387892799883463
"SLC37A4","O43826",-0.757602021711705,0.00184348380720043,"Cancer Down",0.193062890950984,-0.191414959478779,0.465531281837271,0.57717978632104,0.384477850429763,0.37728910441154,0.384477850429763
"GYG1","P46976",-0.632686480894176,0.0177924293349801,"Cancer Down",-0.117385760916783,0.266090285559919,0.711967124014026,0.433263333996534,-0.383476046476702,0.410935553886445,-0.383476046476702
"GPX1","P07203",0.513967843264904,0.00633999149018776,"Cancer Up",0.0794243522235334,-0.300616650674456,0.699493823679207,0.1645091813803,0.38004100289799,0.205051211980732,0.380041002897989
"PTRHD1","Q6GMV3",-0.954385947031994,0.005710146956386,"Cancer Down",0.0882444440776702,0.468138190980191,0.849832348800382,0.322389302517058,-0.379893746902521,0.566534244122664,-0.379893746902521
"SDHA","P31040",-0.475859671096604,0.0141402025790204,"Cancer Down",-0.139808357387317,0.239554688370696,0.544653633038957,0.318458221474683,-0.379363045758012,0.257134945422896,-0.379363045758013
"COX7C","P15954",-0.734233876529533,0.0421687370010098,"Cancer Down",-0.0861165875856784,0.292372152865589,0.843894927134057,0.519608154542798,-0.378488740451267,0.548684197409083,-0.378488740451267
"ATP5ME","P56385",-0.570169741300031,0.0335643203148648,"Cancer Down",0.0296572736254106,0.407889655096451,0.928094484607042,0.23604986722629,-0.37823238147104,0.426351661592163,-0.37823238147104
"SH3BGR","P55822",-0.688098027421329,0.0306225956307246,"Cancer Down",-0.366917346399688,0.0105674952656258,0.322247226460616,0.979163658704126,-0.377484841665314,0.491618220975301,-0.377484841665314
"RPS7","P62081",0.495270690650631,0.044953102511486,"Cancer Up",-0.413291846597595,-0.0381965541667704,0.174611587254361,0.901948279378365,-0.375095292430824,0.387341023204966,-0.375095292430825
"SMIM20","Q8N5G0",-0.492990432750705,0.0436726094754928,"Cancer Down",-0.154533397893577,0.219677833258313,0.586010704970769,0.452773351137827,-0.37421123115189,0.360506977286465,-0.37421123115189
"PACSIN2","Q9UNF0",0.702764523190607,0.00089920251296122,"Cancer Up",-0.133658873528894,-0.50745085768966,0.555860482813964,0.0534705512708519,0.373791984160766,0.276744236453382,0.373791984160766
"MYL12B","O14950",0.79291109242309,0.00097812049273253,"Cancer Up",0.352572315757865,-0.0211630947501007,0.193005856086136,0.93891512637845,0.373735410507965,0.334377500581261,0.373735410507966
"DLAT","P10515",-0.615483601002033,0.00437556588165968,"Cancer Down",-0.00788157502004339,0.365542950386626,0.974601678693091,0.160716267392698,-0.373424525406669,0.29906161685574,-0.373424525406669
"PSMD1","Q99460",-0.356888062784336,0.0291672282858539,"Cancer Down",-0.091629681949442,0.28095658316817,0.647556061752256,0.181512218782094,-0.372586265117612,0.20199738686699,-0.372586265117612
"CSPG4","Q6UVK1",0.983468072496821,0.0130983913945339,"Cancer Up",-0.475168964000915,-0.103479399524906,0.0849748169156947,0.829978158230065,-0.371689564476009,0.501337302279724,-0.371689564476009
"SRL","Q86TD4",-0.438516584047584,0.0217534800889801,"Cancer Down",-0.106549154146403,0.264784301998269,0.642025376565164,0.298246464299086,-0.371333456144672,0.280462646406721,-0.371333456144672
"CSNK2A1","P68400",-0.418468132130531,0.035082184778953,"Cancer Down",-0.153529151882346,0.212865098061535,0.517456734431232,0.440105340569386,-0.36639424994388,0.316231495676839,-0.366394249943881
"ANXA4","P09525",0.93508837492281,0.00068738143354107,"Cancer Up",0.460553995869795,0.094634418738579,0.157015142691518,0.77504528210809,0.365919577131216,0.429032256506475,0.365919577131216
"TMOD1","P28289",1.13600922571347,0.00261201909655992,"Cancer Up",0.527154642000703,0.161561629415541,0.265247412890906,0.731061099033372,0.365593012585162,0.582293111506669,0.365593012585162
"ACAT1","P24752",-0.353113825138728,0.0240703207118591,"Cancer Down",-0.178145464754653,0.186971864676121,0.345828110862342,0.339089571548841,-0.365117329430774,0.182761936614589,-0.365117329430774
"PRUNE1","Q86TP1",-0.360951020174507,0.0470233643725946,"Cancer Down",-0.353795883249155,0.00942063972529894,0.146796978527699,0.97506911970731,-0.363216522974454,0.349282403801626,-0.363216522974454
"ABHD14B","Q96IU4",0.786731365469883,0.00012793791372746,"Cancer Up",0.0541858278752123,-0.307727240691936,0.799969551074313,0.171050940139124,0.361913068567148,0.24485599550476,0.361913068567148
"VARS1","P26640",-0.489468713622838,0.00305890753881244,"Cancer Down",0.310540453440179,-0.0491263606399102,0.125234738938245,0.815860882625158,0.359666814080089,0.22024937415593,0.359666814080089
"CBR1","P16152",0.45107023983141,0.0137931963572728,"Cancer Up",0.346805282519998,-0.0115115168566184,0.126641515885881,0.960116114495196,0.358316799376617,0.268109010361421,0.358316799376616
"EEF1A2","Q05639",-0.541083153211588,0.00906503054788906,"Cancer Down",-0.159478981070663,0.198357511663893,0.516089827171621,0.463920023691737,-0.357836492734556,0.329801818518282,-0.357836492734556
"SERPING1","P05155",3.01095698618722,1.89761599911219e-07,"Cancer Up",0.339020258789422,-0.0184862668191421,0.570015748270888,0.97605306837773,0.357506525608564,0.676821641095791,0.357506525608564
"CLIC5","Q9NZA1",-0.759672544418297,0.00346999299355917,"Cancer Down",-0.118280669308966,0.239032488560493,0.710076343337919,0.482211482087925,-0.357313157869459,0.444123443778843,-0.357313157869459
"PRKDC","P78527",-0.493346351806142,0.0112396990076365,"Cancer Down",0.126210890053979,-0.227485656442166,0.611086149525956,0.423047055759778,0.353696546496145,0.35073672514482,0.353696546496145
"IGHG3","P01860",2.63488804025616,9.59712912939801e-05,"Cancer Up",0.197079792484153,-0.156596417769364,0.774681756311337,0.825966928833513,0.353676210253518,0.721205735412036,0.353676210253517
"PKM","P14618",-0.300018295195326,0.0452249438752932,"Cancer Down",0.144749398667312,0.498045840806803,0.4222640675491,0.0112441400679257,-0.353296442139492,0.177896609831717,-0.353296442139491
"FARSB","Q9NSD9",-0.833878656402224,2.47201378729014e-07,"Cancer Down",-0.054406958734166,0.296159652027008,0.757455721844868,0.101794003308515,-0.350566610761174,0.167082379659615,-0.350566610761174
"ACAT2","Q9BWD1",1.63274607986535,0.00013791627838062,"Cancer Up",-0.186078488603574,-0.53599734711079,0.673783495773088,0.241191087351712,0.349918858507216,0.580181851379791,0.349918858507216
"KRAS","P01116",0.519764266672219,0.0345235313923331,"Cancer Up",-0.102845753239599,0.246068394370372,0.717201943464095,0.429232341135759,-0.348914147609971,0.408796151333495,-0.348914147609971
"TOM1","O60784",-0.533495634680552,0.0195087430060914,"Cancer Down",-0.116634251466245,0.230360352892717,0.679462509090349,0.432096833799488,-0.346994604358962,0.395236177822382,-0.346994604358962
"ILK","Q13418",0.770651753966604,0.00039038922646364,"Cancer Up",0.0976594950977869,-0.246258596061296,0.697701865133537,0.346957057309238,0.343918091159082,0.344941313735131,0.343918091159083
"GLRX3","O76003",0.359162123876612,0.0448725769322321,"Cancer Up",0.129151393246278,-0.214562349907048,0.502092385761807,0.309465795998871,0.343713743153327,0.231663466669342,0.343713743153326
"CASQ2","O14958",-0.675584686090641,0.0140683532484223,"Cancer Down",-0.258173292351131,0.0828672839044131,0.421184977425352,0.813689015301838,-0.341040576255544,0.474556714913472,-0.341040576255544
"NIT1","Q86X76",-0.641735933427938,0.010945526062627,"Cancer Down",0.0343266502154052,0.375287437961475,0.911230898408317,0.244350806370067,-0.34096078774607,0.443853354542027,-0.34096078774607
"IFITM1","P13164",0.955308339059288,0.00197616915183517,"Cancer Up",0.0500177918838176,-0.289740773862333,0.872339804841815,0.452758215901195,0.33975856574615,0.493676163006071,0.339758565746151
"TIMM50","Q3ZCQ8",-0.730305395572135,0.00865554455215128,"Cancer Down",0.0492464441764646,0.38853264822465,0.896028319402848,0.304296606775545,-0.339286204048186,0.524359736319279,-0.339286204048185
"SEC24C","P53992",-0.34746769024372,0.0194127340378859,"Cancer Down",-0.0256317667800356,0.311598590492926,0.890109168159225,0.138732958280985,-0.337230357272961,0.230331254348097,-0.337230357272962
"PRKAG1","P54619",-0.617181241131284,0.0396776512123645,"Cancer Down",0.114560932612569,0.451690649322796,0.756965986826449,0.256348793265298,-0.337129716710226,0.533790841487666,-0.337129716710227
"ELOB","Q15370",-0.586946496429054,0.00224781547822715,"Cancer Down",-0.00988545840555588,0.325944921400961,0.963464758800424,0.151683746105505,-0.335830379806517,0.284324672868027,-0.335830379806517
"ATP5PO","P48047",-0.422160990181251,0.0310921696697534,"Cancer Down",0.0417733441546524,0.376869548078513,0.857582154943728,0.125237425103368,-0.335096203923861,0.321152193043743,-0.335096203923861
"STAM","Q92783",0.755243603682171,0.00085138383380867,"Cancer Up",-0.192517122575847,0.14195712814462,0.402962638629491,0.590611888397701,-0.334474250720467,0.341640909185352,-0.334474250720467
"GCLM","P48507",0.932406326602678,0.0030355515740139,"Cancer Up",-0.191767803906458,0.140102130855734,0.60562251625407,0.722464324188404,-0.331869934762192,0.540849216740252,-0.331869934762192
"AUH","Q13825",-0.615995876804462,0.038313912273391,"Cancer Down",0.280093384921337,0.611825073369133,0.457349332325069,0.0966793508172366,-0.331731688447796,0.523891752986826,-0.331731688447796
"EPRS1","P07814",-0.628682592887973,0.00025451738582937,"Cancer Down",0.061061685355611,0.392639929879568,0.765222704361159,0.0710995884906835,-0.331578244523957,0.264594034423646,-0.331578244523957
"SGCG","Q13326",-0.547179200321555,0.0359389377236535,"Cancer Down",-0.123459165635872,0.206882601543821,0.622160248775821,0.610985771036161,-0.330341767179693,0.490575882274242,-0.330341767179693
"SERPINF1","P36955",2.06358730230679,2.58661034791949e-06,"Cancer Up",0.375209274725883,0.0453592381891745,0.430109829495352,0.926161081654902,0.329850036536708,0.628627512850882,0.329850036536709
"H6PD","O95479",-0.41245761085818,0.0126424614841283,"Cancer Down",-0.187603204548218,0.140944627169677,0.352816455612004,0.49841301680814,-0.328547831717895,0.259842240035448,-0.328547831717895
"FBLN2","P98095",1.09854575872629,0.00010754576574924,"Cancer Up",0.0924292006949585,-0.23357391576522,0.759484577538821,0.456460341242311,0.326003116460178,0.454839648553764,0.326003116460178
"PYGL","P06737",0.757392448803568,0.00018214249441591,"Cancer Up",-0.162274793360709,-0.48568868633042,0.430461493068144,0.0280014973197538,0.323413892969711,0.277212971206742,0.323413892969711
"SYPL2","Q5VXT5",-0.892396695496775,9.20791172045448e-05,"Cancer Down",-0.11060903167925,0.208983657935345,0.657384659234868,0.448442708968762,-0.319592689614595,0.391430746415219,-0.319592689614595
"SRPRB","Q9Y5M8",-0.548101656272642,0.00516791302878777,"Cancer Down",0.0206560529342283,0.336050794207679,0.932209643868333,0.235299655675346,-0.315394741273451,0.39736047361553,-0.315394741273451
"VCP","P55072",0.349934511640562,0.0143753914510937,"Cancer Up",0.0732787277307914,-0.239233886434441,0.679378324432651,0.198031213249718,0.312512614165232,0.225848597841675,0.312512614165232
"MCCC2","Q9HCC0",-0.675195961919801,0.0175746863490488,"Cancer Down",-0.288191215439653,0.020510048878247,0.32826495562961,0.945144014280036,-0.3087012643179,0.461804120994436,-0.3087012643179
"SLC25A3","Q00325",-0.62661454596499,0.00114474788169279,"Cancer Down",0.174770372436164,0.482779081089213,0.426631431288252,0.0397815432885036,-0.308008708653048,0.331565758153728,-0.308008708653049
"PADI2","Q9Y2J8",-0.435740079222143,0.0340239240573561,"Cancer Down",0.0840379626800711,0.391298585308895,0.725242927601741,0.144891014917043,-0.307260622628824,0.390479171473859,-0.307260622628824
"ALDH1B1","P30837",-0.854400056468929,0.0054013662549428,"Cancer Down",0.537031661836654,0.840589651995604,0.0988341108313521,0.017990988950762,-0.30355799015895,0.514004778931748,-0.30355799015895
"FBLN1","P23142",1.98054203841128,4.47981833219409e-07,"Cancer Up",0.311657041025995,0.0102602687955056,0.444872342380746,0.980508525393482,0.30139677223049,0.606641007528964,0.301396772230489
"GMPR2","Q9P2T1",0.984953432161705,0.0208189529099269,"Cancer Up",-0.33341758943725,-0.634384689613329,0.485604901536301,0.137765547504463,0.300967100176079,0.634279742805027,0.300967100176079
"MICOS13","Q5XKP0",-0.609299154298462,0.047821377646015,"Cancer Down",-0.0147682291674371,0.285200498886613,0.970350894466012,0.492042704294732,-0.299968728054051,0.601750239996729,-0.29996872805405
"PICALM","Q13492",1.1145456863004,0.00236851037876817,"Cancer Up",0.316565843734999,0.017088208914128,0.429207324298226,0.968080555233759,0.299477634820871,0.608848749540384,0.299477634820871
"EIF2S1","P05198",-0.40510927990697,0.00479821496695082,"Cancer Down",0.00201817866817677,0.301345453043997,0.990786803136018,0.103520693720569,-0.29932727437582,0.239643100666728,-0.29932727437582
"LGALS3BP","Q08380",1.60916268024777,7.82919312111019e-05,"Cancer Up",0.0147564615185196,0.313409451591863,0.973018912813653,0.489369356772821,-0.298652990073343,0.634960830266731,-0.298652990073343
"FKBP1A","P62942",0.379753078976709,0.0130558231506688,"Cancer Up",-0.0194101637490682,-0.316955261525802,0.914985132007075,0.0999056224675124,0.297545097776734,0.260659734427691,0.297545097776734
"CNPY2","Q9Y2B0",0.532604525534168,0.0326276225526076,"Cancer Up",0.353338309742096,0.0559810658671793,0.231126270726841,0.872647575104751,0.297357243874917,0.514687337592308,0.297357243874917
"ACO1","P21399",0.4874228514166,0.00352088459973066,"Cancer Up",-0.152808247407652,-0.448173960631461,0.445934063696561,0.0366640750783151,0.295365713223809,0.307857068405474,0.295365713223809
"AQP1","P29972",1.05101764544543,0.0160234826353828,"Cancer Up",0.19462873099496,-0.0987728968337898,0.61250930618128,0.803494152970011,0.29340162782875,0.595775529256282,0.29340162782875
"GUK1","Q16774",1.13501281203553,0.00070483312416942,"Cancer Up",-0.0673185094653128,-0.358660615316555,0.852332979884668,0.366887879680752,0.291342105851243,0.587161971916028,0.291342105851242
"STUB1","Q9UNE7",-0.635964482757068,0.00779158158800675,"Cancer Down",-0.0687122496929078,0.222538800508723,0.815239810775754,0.497020815269823,-0.29125105020163,0.508933513953274,-0.291251050201631
"LIMS1","P48059",0.411343801348142,0.0122722608576645,"Cancer Up",0.118389304699377,-0.167188882706352,0.539251584838736,0.403415918605904,0.285578187405729,0.306236937480047,0.285578187405729
"EDF1","O60869",-0.68707812863645,0.0336296159031277,"Cancer Down",-0.279937707976025,0.00536235359976089,0.510527736785957,0.991223614472581,-0.285300061575786,0.6592965113829,-0.285300061575786
"CUTA","O60888",-0.40997408605098,0.0249092861641888,"Cancer Down",-0.189046515752992,0.0957595832708584,0.385418744655038,0.680257550799869,-0.28480609902385,0.372826335515276,-0.28480609902385
"EIF2A","Q9BY44",-0.403243009595075,0.0342979361711317,"Cancer Down",-0.14237707388498,0.142213370769282,0.492758806652608,0.669518034956017,-0.284590444654262,0.469946284159382,-0.284590444654262
"LRPPRC","P42704",-0.487128513872911,0.0117093058706356,"Cancer Down",0.0662498341634645,0.349785988645948,0.772942836421482,0.14802712364646,-0.283536154482483,0.393486765264501,-0.283536154482483
"LARS1","Q9P2J5",-0.51547540506418,0.00235339582398955,"Cancer Down",0.0377031300274933,0.320485802791836,0.836629911508356,0.205230505049681,-0.282782672764343,0.363515803802172,-0.282782672764343
"HSD17B4","P51659",-0.395420162003479,0.0196219637657568,"Cancer Down",-0.0102690989904666,-0.292248873918432,0.956550086626719,0.162747147488632,0.281979774927965,0.316539630878398,0.281979774927965
