"uniprot_id","protein","gene","description","CR6_T1","CR6_T2","CR7_T2","CR8_T1","CR8_T2","CR10_T2","CR12_T1","CR12_T2","CR15_T1","CR17_T1","CR17_T2","CR18_T1","CR18_T2","CR22_T1","CR22_T2","CR25_T1","CR25_T2","CR72_T1","CR72_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC_Baseline_Supplement","CI.L_Baseline_Supplement","CI.R_Baseline_Supplement","average_intensity_Baseline_Supplement","t_Baseline_Supplement","B_Baseline_Supplement","P.Value_Baseline_Supplement","adj.P.Val_Baseline_Supplement","sig.PVal_Baseline_Supplement","sig.FDR_Baseline_Supplement","logFC_Training_CRE","CI.L_Training_CRE","CI.R_Training_CRE","average_intensity_Training_CRE","t_Training_CRE","B_Training_CRE","P.Value_Training_CRE","adj.P.Val_Training_CRE","sig.PVal_Training_CRE","sig.FDR_Training_CRE","logFC_Training_PLA","CI.L_Training_PLA","CI.R_Training_PLA","average_intensity_Training_PLA","t_Training_PLA","B_Training_PLA","P.Value_Training_PLA","adj.P.Val_Training_PLA","sig.PVal_Training_PLA","sig.FDR_Training_PLA","logFC_Supplement_Interaction","CI.L_Supplement_Interaction","CI.R_Supplement_Interaction","average_intensity_Supplement_Interaction","t_Supplement_Interaction","B_Supplement_Interaction","P.Value_Supplement_Interaction","adj.P.Val_Supplement_Interaction","sig.PVal_Supplement_Interaction","sig.FDR_Supplement_Interaction"
"Q96EY1","DNJA3_HUMAN","DNAJA3","DnaJ homolog subfamily A member 3, mitochondrial",15.242133979882,NA,16.1841685244361,16.8659172922929,17.1236519310958,15.3513763773668,14.5391619277845,15.3769911837384,NA,15.8091687275233,NA,15.4727357267326,15.6866453063613,NA,14.4963644778011,NA,15.0641798284726,15.5711940029215,NA,NA,14.6343272456178,16.2113712841552,15.9828571442109,14.5577635207984,15.3847960213321,-0.0527133501904196,-1.12521197686146,1.01978527648062,15.5308224723624,-0.103262138487544,-4.64127695712263,0.918896978374639,0.996799643733751,0,0,0.0956393079131566,-0.634844743243371,0.826123359069684,15.5308224723624,0.275069809872987,-5.19179323499487,0.786395873839529,0.986728853361037,0,0,0.0036363579172427,-0.950271820191807,0.957544536026292,15.5308224723624,0.00800898152550692,-5.360640503954,0.993697943925703,0.999685644567527,0,0,0.0920029499959139,-1.10947437449148,1.2934802744833,15.5308224723624,0.160880502820841,-4.77649979827037,0.873979792852126,0.998923118989502,0,0
"P63172","DYLT1_HUMAN","DYNLT1","Dynein light chain Tctex-type 1",NA,NA,14.927226303694,15.1396632070179,16.3490419042595,15.8892542715266,15.65058964357,15.7922848042225,15.332572245118,NA,NA,14.8989825606363,NA,NA,NA,15.1097075947799,16.5470051192585,15.2332129643423,NA,NA,16.4183276280139,15.4959501327773,14.7462117243355,14.959094134134,15.3689921188657,0.152073448402199,-0.824089559722382,1.12823645652678,15.4911322722845,0.330260645362135,-4.62746000207245,0.745489043824962,0.996799643733751,0,0,0.57111443113771,-0.0151980397592459,1.15742690203467,15.4911322722845,2.06499868571932,-3.83788457573147,0.0555253397773045,0.973043054736961,1,0,0.455737947314027,-0.473014850139751,1.38449074476781,15.4911322722845,1.04025744846997,-4.82238946370809,0.31368951432477,0.92445875878694,0,0,0.115376483823683,-0.982960473720546,1.21371344136791,15.4911322722845,0.222693468342656,-4.73616181217849,0.826592788253389,0.998923118989502,0,0
"O75391","SPAG7_HUMAN","SPAG7","Sperm-associated antigen 7",NA,NA,15.1956690309035,15.6480984705636,15.8348397006821,15.3072558560429,15.5251119003831,NA,14.1819837382738,15.6050396293072,14.8034256564994,15.6310743128609,NA,NA,15.6520900080881,NA,NA,15.5764295466057,NA,15.8369469159905,15.6560265607161,15.7963978346516,15.7712028087959,15.9027319667372,15.0205828920666,0.348537357041776,-0.251736588796379,0.948811302879931,15.4673474605393,1.22504644142773,-4.57391503589659,0.237265348769164,0.996799643733751,0,0,-0.0232300387698956,-0.514673707056132,0.46821362951634,15.4673474605393,-0.0997307083763049,-5.14575572389591,0.921725059874296,0.997798077317106,0,0,-0.224932649043915,-0.759086480386383,0.309221182298554,15.4673474605393,-0.888462011970558,-5.09584620090363,0.386694099186343,0.937645063698342,0,0,0.201702610274019,-0.524132904589005,0.927538125137043,15.4673474605393,0.586308266565582,-4.72644229173346,0.565374741561253,0.998923118989502,0,0
"P50895","BCAM_HUMAN","BCAM","Basal cell adhesion molecule",NA,15.0443158409779,15.6581489466875,16.0777604108802,15.5618744468804,15.6418290505033,15.2796043012584,15.4117751703843,16.3084307741049,14.9459644468247,NA,14.9919457674305,NA,NA,15.0617890469638,15.1575431907651,14.7038921012575,15.274673524481,14.3608754523112,15.872572182057,15.96027935228,16.012624031355,15.4734958200104,15.1484333270145,NA,0.0191672381293841,-0.616497922201911,0.654832398460679,15.3973913592214,0.0628989943693842,-4.65321962788445,0.950471450737513,0.996799643733751,0,0,-0.362653984424353,-0.812473761274589,0.0871657924258818,15.3973913592214,-1.68176953206834,-4.2614305930837,0.108166414904185,0.973043054736961,0,0,0.0260915576132117,-0.609814219206686,0.661997334433109,15.3973913592214,0.0855893658842674,-5.3576536336149,0.93264406203325,0.994135012624574,0,0,-0.388745542037565,-1.16766401571662,0.390172931641492,15.3973913592214,-1.04108452326012,-4.61419326586049,0.310261320757712,0.998923118989502,0,0
"Q9Y5K5","UCHL5_HUMAN","UCHL5","Ubiquitin carboxyl-terminal hydrolase isozyme L5",NA,NA,15.5744138138543,14.94759465659,14.97243173502,NA,15.0297035556391,15.4869546237135,15.5440094582307,15.3819215426134,NA,15.9050531814879,15.4344464466576,NA,16.0964607587685,16.486272349954,15.4875431146695,15.7242821965712,15.80974052,15.4546791403927,NA,15.5418786925053,15.8726147262087,15.3241055931406,NA,-0.0449834002783938,-0.628155237547144,0.538188436990357,15.5596725614454,-0.162058934293575,-4.65139486925998,0.873065169397754,0.996799643733751,0,0,0.0678876731151945,-0.359390269646066,0.495165615876455,15.5596725614454,0.333808729783044,-5.20606407797759,0.742382206720886,0.982935286328439,0,0,-0.150196523800417,-0.810133162245989,0.509740114645154,15.5596725614454,-0.478161804677101,-5.17485341614602,0.638292263619666,0.969119024742657,0,0,0.218084196915612,-0.568098229200068,1.00426662303129,15.5596725614454,0.582798070942513,-4.70995620786874,0.567261074901888,0.998923118989502,0,0
"P55769","NH2L1_HUMAN","SNU13","NHP2-like protein 1",NA,16.4890364462245,15.2275494261749,15.7985999186751,15.3696147282942,15.8135838258857,15.965499044863,15.0064056567257,15.0285010936943,15.2168398059673,NA,16.1005152331141,NA,NA,15.8031411276021,14.1905228481309,15.9044151874428,15.9329960497573,14.74665379022,NA,NA,15.9380682936375,15.2042561347737,15.129033075088,15.8125592357316,0.0968962825615165,-0.832968200446392,1.02676076556943,15.5093574169475,0.218106299221933,-4.64106528339998,0.829672221117873,0.996799643733751,0,0,-0.160993698898968,-0.756349947606777,0.43436254980884,15.5093574169475,-0.565995157285245,-5.15380897490413,0.578022857977686,0.981669133564692,0,0,0.394429658451767,-0.518627701168392,1.30748701807193,15.5093574169475,0.90417450082267,-4.98166574959779,0.377227442222858,0.937645063698342,0,0,-0.555423357350735,-1.64543381823263,0.534587103531164,15.5093574169475,-1.06653282487269,-4.60231353342733,0.29955122834724,0.998923118989502,0,0
"Q9Y295","DRG1_HUMAN","DRG1","Developmentally-regulated GTP-binding protein 1",14.581993934603,16.570191983844,NA,14.7961333630374,15.4408663632411,15.0096590744915,14.9236073666884,NA,13.9834948212425,14.6186854605568,17.6306302743677,15.8949168473315,15.1082010455492,NA,14.3015972697563,NA,14.8705086649675,15.6391206102556,NA,NA,15.7700897125047,NA,16.9200977917467,16.6611763949582,15.4828178809499,0.78112455050482,-0.552119346348832,2.11436844735847,15.4557660477829,1.23091460395595,-4.57485508285585,0.234200910535235,0.996799643733751,0,0,-0.0998134152065919,-1.14279558753177,0.943168757118586,15.4557660477829,-0.201061663490738,-5.13145746589447,0.842905397292227,0.986728853361037,0,0,1.37096774460151,0.298465836857641,2.44346965234539,15.4557660477829,2.68563139120601,-2.90939840639235,0.0151074408856313,0.595504775734898,1,0,-1.4707811598081,-2.96679992770589,0.0252376080896752,15.4557660477829,-2.06551454261922,-4.18367996505942,0.0535836876704971,0.998923118989502,-1,0
"O75153","CLU_HUMAN","CLUH","Clustered mitochondria protein homolog",15.6835621935753,NA,15.285217742029,15.3328696255277,16.2679376493492,15.4260800574261,15.3355452833648,15.1175622040535,NA,15.1671687327873,15.7606208071482,15.2662586197102,15.3021053149975,NA,14.9996912114755,NA,15.1550121938268,15.4913451934241,NA,NA,15.2784767357123,15.9123778647941,16.0599357632042,15.6017366446523,NA,0.129520981117679,-0.472152093110201,0.731194055345559,15.4690835465032,0.452268967711177,-4.63250306950748,0.656479565038273,0.996799643733751,0,0,0.0525396167437275,-0.358631882064369,0.463711115551824,15.4690835465032,0.268460959646514,-5.1931389096396,0.791397840057488,0.986728853361037,0,0,0.106688288493009,-0.428682989828112,0.642059566814131,15.4690835465032,0.418676823639697,-5.29078020998615,0.680406718207084,0.969119024742657,0,0,-0.0541486717492816,-0.729192675561839,0.620895332063276,15.4690835465032,-0.168528348498128,-4.77664570189382,0.868047336096329,0.998923118989502,0,0
"Q96DE0","NUD16_HUMAN","NUDT16","U8 snoRNA-decapping enzyme",15.5267841270392,15.5011013439475,15.6454933437845,15.4740768208241,15.559618935855,16.2292460523562,15.8316051589361,15.1628302879285,15.8430226301208,15.7199755002227,16.0290031617646,14.9161163983935,NA,NA,15.594440621754,15.9371120074398,15.3041504915291,15.5544572740051,15.2087278548444,16.3431361613106,14.5637681783589,15.4546795658414,15.7577062855595,15.6204706861446,15.761637788548,-0.0159913711688446,-0.597230181981071,0.565247439643381,15.5886591598482,-0.056914657351906,-4.66104534290534,0.95510483050862,0.996799643733751,0,0,-0.150354457827039,-0.590068228780476,0.289359313126399,15.5886591598482,-0.70735799959219,-5.0862490886853,0.486451473535592,0.975368243981295,0,0,-0.256870438106322,-0.770100906781259,0.256360030568615,15.5886591598482,-1.03536796373048,-5.05818217662141,0.311263034131286,0.92445875878694,0,0,0.106515980279283,-0.56931958725352,0.782351547812087,15.5886591598482,0.326036897800518,-4.81035472626829,0.747344923100455,0.998923118989502,0,0
"O75439","MPPB_HUMAN","PMPCB","Mitochondrial-processing peptidase subunit beta",15.1079288540343,NA,15.3846490725388,15.9452505802145,16.2344014582804,15.1136853800946,15.5570606726797,15.7478865779284,14.778330185711,15.2928343479614,15.2986766749485,15.5340643996661,16.2978637527103,NA,15.4356722246062,15.5428515157619,15.5587540471803,15.3190644945441,NA,15.0365559145728,14.9612794286751,15.835055080581,15.7817411411787,15.6179516533033,15.8858320862312,0.426318132326255,-0.0287667134767368,0.881402978129247,15.5121540701546,1.9428015257404,-4.45080675704435,0.0649495453851518,0.996799643733751,1,0,0.0381994185498815,-0.317633640799455,0.394032477899218,15.5121540701546,0.22263706233306,-5.23442506270719,0.825872388521002,0.986728853361037,0,0,0.366853672988174,-0.0347976965855451,0.768505042561894,15.5121540701546,1.89422090199018,-4.07237111957581,0.0714203278736361,0.829631176753896,1,0,-0.328654254438293,-0.86525558578807,0.207947076911484,15.5121540701546,-1.2702070470651,-4.53167648566949,0.217283529971123,0.998923118989502,0,0
"Q9Y5X1","SNX9_HUMAN","SNX9","Sorting nexin-9",NA,NA,14.1328344659141,14.5588623612546,NA,15.0360496183176,15.3337036062931,NA,16.4928824053552,14.2279495990356,14.6617958070926,13.8450749782849,NA,NA,14.9193481453624,15.4012519286725,16.0362747238966,14.7677994688277,16.0971593543436,NA,NA,NA,13.8288546092231,14.3560761012807,NA,-0.0541533000804364,-1.27337377311728,1.1650671729564,14.9130611448769,-0.094673490134458,-4.64084064706369,0.92582764973801,0.996799643733751,0,0,0.432298555399967,-0.429844895122175,1.29444200592211,14.9130611448769,1.06878403475352,-4.78592548955563,0.302070401408245,0.973043054736961,0,0,-0.271093922530032,-1.55718528290905,1.01499743784898,14.9130611448769,-0.449297153989513,-5.151402663234,0.659642804755556,0.969119024742657,0,0,0.703392477929999,-0.844936400738798,2.2517213565988,14.9130611448769,0.968322921718803,-4.62174938803758,0.348242363824907,0.998923118989502,0,0
"Q9BU02","THTPA_HUMAN","THTPA","Thiamine-triphosphatase",15.4229545996252,NA,15.961642948352,15.4049534566055,15.6692008871881,15.7667330623947,15.55788180452,NA,14.2922147361848,15.6823204362125,15.8619492624988,15.9811605454664,14.9620158703517,NA,15.6798558007433,NA,15.600608681108,15.7920359476859,NA,16.1477693175999,15.4850992494541,16.2553952054007,16.1856454624836,15.4052449166506,15.6647902240893,0.11008606250255,-0.507214519928949,0.727386644934049,15.6389736207308,0.372004526522342,-4.64782824792388,0.71380269354495,0.996799643733751,0,0,0.0972953287087535,-0.408400587911145,0.602991245328652,15.6389736207308,0.401342466677656,-5.13117967554293,0.692424810250574,0.981669133564692,0,0,-0.0726669295284861,-0.594774749799972,0.449440890743,15.6389736207308,-0.290328175144675,-5.47944509752394,0.77455477041192,0.975979195142906,0,0,0.16996225823724,-0.556897381634642,0.896821898109121,15.6389736207308,0.487769354363554,-4.7675702772565,0.631018542973953,0.998923118989502,0,0
"O14964","HGS_HUMAN","HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate",NA,NA,14.8446203207712,15.1965694031483,14.9060372989799,15.1514116869706,15.5643062289433,15.7212393777636,15.9393962496997,15.5198764713136,15.4355020938449,15.1616258083284,15.5182443186919,15.2394374036488,15.4730688504701,15.8881384157299,16.5190021912839,15.5802850389233,16.0061486664262,15.9698232976297,NA,15.0475676396493,15.0281041735362,15.6368728523746,14.9885677215597,-0.153117061213882,-0.692913825559697,0.386679703131934,15.4698111595312,-0.588274892573608,-4.63612948796561,0.562340151279836,0.996799643733751,0,0,0.125922489953847,-0.253662353997878,0.505507333905573,15.4698111595312,0.687988920304833,-5.12009248356317,0.498651608441573,0.977755495584652,0,0,-0.315212367776608,-0.828280657384834,0.197855921831618,15.4698111595312,-1.27413392876954,-4.76668209321754,0.215914131971868,0.900280238255423,0,0,0.441134857730455,-0.197084323710659,1.07935403917157,15.4698111595312,1.4334697375504,-4.46108666434177,0.165786330045299,0.998923118989502,0,0
"Q86WA6","BPHL_HUMAN","BPHL","Valacyclovir hydrolase",17.1429552909754,NA,15.1245658190332,15.2524761842755,16.2702796693715,15.3282160573569,NA,NA,13.2532718818807,14.7531788219597,NA,NA,15.9649984734436,NA,14.4382600687689,NA,13.7204730594868,16.3965555203497,14.3378872749858,15.0998872528269,17.3076414116349,15.6416693208309,16.6331958074437,14.8272439062717,15.7136624782861,0.429800432904884,-1.12897461011547,1.98857547592524,15.4003565721768,0.57929615455748,-4.62834045967442,0.569570725440197,0.996799643733751,0,0,-0.274797909616904,-1.44666196852762,0.89706614929381,15.4003565721768,-0.492666952095895,-5.08705361519398,0.628205062829591,0.981669133564692,0,0,1.12778837677,-0.19886458904498,2.45444134258497,15.4003565721768,1.78602495597567,-4.18882685940502,0.0909564734495344,0.829631176753896,1,0,-1.4025862863869,-3.17269178162507,0.367519208851269,15.4003565721768,-1.66474484541525,-4.37435515716969,0.113277557303015,0.998923118989502,0,0
"Q96HE7","ERO1A_HUMAN","ERO1A","ERO1-like protein alpha",NA,14.906769127602,16.1407068388784,16.4221016156139,15.2851542453025,14.1663546368888,15.7548565723009,15.644477660708,14.4908514130009,15.5720299306365,14.4002182108897,15.7355907398055,15.8530938717636,NA,15.4676088429627,15.6167584718569,16.0369486382185,16.1415195959047,NA,15.7980559672872,15.3315221974473,16.346835975359,16.5519374733864,15.5928679303728,15.3142933225456,0.43827260669465,-0.360877052972459,1.23742226636176,15.5713887853969,1.13737378240113,-4.58277608791709,0.267620774556611,0.996799643733751,0,0,-0.368383169408579,-0.958126267801725,0.221359928984566,15.5713887853969,-1.29545973217308,-4.64076015683219,0.208593127555615,0.973043054736961,0,0,-0.188329954436988,-0.868281625250394,0.491621716376419,15.5713887853969,-0.574418424078731,-5.3558759109289,0.571513228557706,0.961114249355917,0,0,-0.180053214971592,-1.08012609910059,0.720019669157405,15.5713887853969,-0.414868257539299,-4.78882318823927,0.682256926410421,0.998923118989502,0,0
"Q969M7","UBE2F_HUMAN","UBE2F","NEDD8-conjugating enzyme UBE2F",NA,16.1443081137228,15.759709779975,15.5003343584241,16.7622774293223,14.8347512632902,15.8814431940179,14.9059600729177,15.1863732954038,15.3378182187223,NA,15.6672193812238,NA,NA,14.4041076640679,15.2488650865998,NA,15.950793371156,14.9088117982528,NA,NA,15.4589510650187,15.660360869117,14.5637813617115,16.8201099190745,-0.0344031030600647,-0.956359785928297,0.887553579808168,15.4997764578899,-0.0783978839311523,-4.6430340880473,0.938376712467453,0.996799643733751,0,0,-0.173828256550987,-0.784015643115446,0.436359130013472,15.4997764578899,-0.598514104358365,-5.11670544408505,0.556956064839672,0.981669133564692,0,0,0.844238972474123,-0.0607534956733066,1.74923144062155,15.4997764578899,1.95991696710424,-3.94493412698881,0.0656780807116404,0.829631176753896,1,0,-1.01806722902511,-2.10955246214828,0.0734180040980603,15.4997764578899,-1.95963791875022,-4.26489173232496,0.0657130468602997,0.998923118989502,-1,0
"Q6PI48","SYDM_HUMAN","DARS2","Aspartate--tRNA ligase, mitochondrial",15.5191571628937,15.2823730096957,NA,14.7131451498709,15.8028257434292,15.9463215678609,14.6697925309154,NA,NA,15.2261206759142,16.3122625127586,14.7756903488598,16.0730282716422,NA,NA,NA,NA,15.906220832427,NA,NA,16.021720294481,15.7374532019168,16.0533604934754,14.7370866440452,NA,-0.0310136845664388,-0.778561073909741,0.716533704776864,15.5184372293457,-0.0884301462285757,-4.64091709629402,0.93070496392872,0.996799643733751,0,0,0.760037919471564,0.147980726611253,1.37209511233188,15.5184372293457,2.64684775204996,-3.30099403966539,0.0183095811611998,0.973043054736961,1,0,0.736249033979465,0.0710334390637948,1.40146462889514,15.5184372293457,2.35910908347986,-3.45472924527131,0.032305044552099,0.705266309716049,1,0,0.0237888854920989,-0.880161221013262,0.92773899199746,15.5184372293457,0.0560938620897265,-4.75625163281943,0.956007606478644,0.998923118989502,0,0
"P51114","FXR1_HUMAN","FXR1","Fragile X mental retardation syndrome-related protein 1",14.9635031379603,NA,16.129207611978,15.456005642258,14.9079779218811,NA,15.6000696817862,15.6898758298085,14.9473514549377,15.6412839430007,NA,15.6686443858116,15.3886954944093,NA,15.3249432353281,15.3691399772826,16.1044398012841,15.1717000095796,14.8810419123092,NA,NA,15.1061418531254,NA,NA,NA,-0.0110110364681013,-0.624224439271274,0.602202366335071,15.3968763682963,-0.0380664466972115,-4.64884078245571,0.970105745269792,0.996799643733751,0,0,0.0266075581797462,-0.446588281524071,0.499803397883564,15.3968763682963,0.119203739538647,-5.17982744816838,0.906598194842253,0.997798077317106,0,0,0.317539880909504,-0.350671724495644,0.985751486314651,15.3968763682963,1.00741877527002,-4.88091968330672,0.328730859634132,0.930355695096914,0,0,-0.290932322729757,-1.10972475815593,0.527860112696417,15.3968763682963,-0.753258306777863,-4.67301631051399,0.462238381955294,0.998923118989502,0,0
"P49840","GSK3A_HUMAN","GSK3A","Glycogen synthase kinase-3 alpha",16.1687699924647,NA,15.0833101358293,15.2534803367061,16.1317565663197,15.6213750878112,15.8319226483273,15.726614158757,NA,NA,15.0266046107072,15.126386100365,NA,NA,15.7600010651083,NA,NA,15.5931434205227,NA,NA,15.8043814445949,15.6225496956198,15.0328500371882,16.2686834265872,NA,0.0669273241126032,-0.749587898858984,0.88344254708419,15.6034552484606,0.174712863674264,-4.62890563803509,0.8636422705791,0.996799643733751,0,0,-0.0274747578662389,-0.526886863325679,0.471937347593201,15.6034552484606,-0.117262868934391,-5.18422219042776,0.908207902890296,0.997798077317106,0,0,-0.342812649371009,-1.10291809136349,0.417292792621475,15.6034552484606,-0.961321606283623,-4.87691490968525,0.351636227343281,0.93212578156099,0,0,0.31533789150477,-0.594152478991818,1.22482826200136,15.6034552484606,0.739032880367282,-4.66893301945063,0.471297442497248,0.998923118989502,0,0
