gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class,subcellular_main
ADH1C,66.52180863437269,54.331033156163166,12.190775478209524,TRUE,"Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
GPAT3,37.3675634708521,27.94788285727255,9.419680613579548,FALSE,"Enzymes, Metabolic proteins, Predicted membrane proteins",
VASP,37.53966471698358,30.750086330480087,6.789578386503493,TRUE,"Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cell Junctions, Focal adhesion sites"
YARS1,24.971701595907792,27.762354930020393,-2.7906533341126014,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
MRPS25,12.80053550644989,38.71675225616147,-25.91621674971158,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Ribosomal proteins",Mitochondria
GCN1,45.53326501931381,38.6829260542901,6.85033896502371,TRUE,"Plasma proteins, Predicted intracellular proteins",Cytosol
UBE2R2,43.39161287366639,16.54074028122121,26.850872592445178,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins","Nucleoplasm, Nucleoli"
UBA5,35.72747814104336,46.1863829593127,-10.458904818269339,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins","Vesicles, Cytosol"
TBCE,36.898821815692834,36.58822549113205,0.3105963245607839,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",
SLC16A3,60.60586024933088,49.104162571073935,11.501697678256946,FALSE,"Metabolic proteins, Predicted membrane proteins, Transporters",Plasma membrane
TIAL1,26.08023359991838,10.899619415092896,15.180614184825483,FALSE,Predicted intracellular proteins,Nucleoplasm
PLEKHF1,33.134009746693124,20.98270817266387,12.151301574029254,FALSE,"Predicted intracellular proteins, Transporters",
HCCS,37.0716501889299,33.32357222145396,3.7480779674759432,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
DPP9,17.07151013587318,26.62837584837485,-9.556865712501672,FALSE,"Enzymes, Predicted intracellular proteins",Cytosol
DDX6,19.135540265299927,19.748992162407053,-0.6134518971071259,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Essential proteins, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytoplasmic bodies
STT3B,77.8327655811813,47.33332399644265,30.499441584738655,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters",Endoplasmic reticulum
RNF181,31.328969938084118,18.633862497036596,12.695107441047522,FALSE,"Enzymes, Predicted intracellular proteins",Nucleoplasm
PPP1R3A,51.47175344616315,30.17895690494906,21.292796541214088,TRUE,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",
PMPCA,31.560041128232175,15.917267155669117,15.642773972563058,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
PPCS,27.055334529554663,24.336304770884734,2.7190297586699295,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
EIF2A,38.53538154204511,22.272921196057922,16.262460345987186,TRUE,"Plasma proteins, Predicted intracellular proteins",Cytosol
CCDC93,33.962630376468354,15.833054424367779,18.129575952100573,FALSE,"Predicted intracellular proteins, Transporters",Vesicles
ANK3,39.55644035747688,9.753246487748669,29.80319386972821,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",Plasma membrane
MRPL49,58.4003727911494,27.815878091112616,30.584494700036785,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins",
NADK2,45.44240639972402,33.576918181659074,11.865488218064947,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
BABAM2,27.883071315333225,56.59141604746978,-28.708344732136553,FALSE,Predicted intracellular proteins,Cytosol
DDRGK1,27.435048375791567,23.179326136048378,4.255722239743189,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Endoplasmic reticulum
VPS28,38.605345028940675,28.186395599559273,10.418949429381403,FALSE,"Essential proteins, Predicted intracellular proteins",Vesicles
GET4,28.090123354494555,37.44059342326926,-9.350470068774708,FALSE,Predicted intracellular proteins,"Nucleoli, Cytosol"
FDXR,35.64277661711939,22.11006719975424,13.532709417365147,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
ATP2B2,30.86225251163871,33.2532154871176,-2.390962975478889,TRUE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted membrane proteins, Transporters",
SCFD1,23.893563785687956,14.504689898473453,9.388873887214503,FALSE,"Essential proteins, Predicted intracellular proteins",
GMPR2,44.499337308152214,66.48684162238516,-21.987504314232943,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
OSBPL1A,56.26334223045216,36.864917837857355,19.398424392594805,FALSE,Predicted intracellular proteins,"Nucleoplasm, Cytosol"
PDCL3,24.40884228068209,15.755676864017573,8.653165416664518,FALSE,"Essential proteins, Predicted intracellular proteins",Cytosol
SEPTIN10,59.96319218034933,20.77531276885434,39.18787941149499,FALSE,Predicted intracellular proteins,Actin filaments
API5,25.00079992189952,31.216465152598303,-6.215665230698782,FALSE,Predicted intracellular proteins,Nuclear speckles
GMPPB,25.06280215174863,26.976335727996535,-1.9135335762479038,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",
UBAP2L,51.86533241047332,32.639913222657796,19.225419187815525,FALSE,Predicted intracellular proteins,"Nuclear speckles, Cytosol"
EIF2B1,5.040242296785815,18.080849169996586,-13.040606873210772,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",Cytosol
CSPG4,35.955216990497874,11.513704944399285,24.441512046098588,FALSE,Predicted membrane proteins,Plasma membrane
MRPL46,59.52202893770233,33.40079091614633,26.121238021556003,FALSE,"Predicted intracellular proteins, Ribosomal proteins",Mitochondria
SRSF7,28.32129471486693,37.05755500401946,-8.736260289152533,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
MOB4,26.3962884223867,23.516909094185152,2.879379328201548,FALSE,"Essential proteins, Predicted intracellular proteins",
COMTD1,88.22734886125538,27.674979441668672,60.55236941958671,FALSE,Predicted intracellular proteins,Golgi apparatus
UBE2H,31.41259434275877,19.41137832838395,12.001216014374819,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Mitochondria
GORASP2,21.35676035031942,27.056249192848142,-5.699488842528723,FALSE,Predicted intracellular proteins,Golgi apparatus
PTGDS,101.66084752373416,53.735952834375,47.924894689359164,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",
DAZAP1,28.503673509118087,23.277413382495464,5.226260126622623,TRUE,"Plasma proteins, Predicted intracellular proteins",Nucleoplasm
C8orf82,50.79486183673164,23.884923390139047,26.909938446592594,FALSE,Predicted intracellular proteins,Nucleoplasm
NEK9,14.489430460214242,17.445664203445048,-2.956233743230806,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",
CYGB,47.37268859255031,28.43860116893463,18.934087423615683,FALSE,"Predicted intracellular proteins, Transporters",Nuclear speckles
STAM,36.37950671922566,30.488402063612558,5.891104655613102,FALSE,Predicted intracellular proteins,Vesicles
SELENOO,48.104509084101224,76.63644920964052,-28.531940125539293,FALSE,"Enzymes, Predicted intracellular proteins",Mitochondria
HECTD1,25.564367836048575,33.33807321878475,-7.773705382736175,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins","Nucleoplasm, Nucleoli"
MTCH1,30.511237798871793,18.489111478694262,12.02212632017753,FALSE,"Predicted membrane proteins, Transporters",
DHODH,60.27700226446503,50.15939052635234,10.117611738112693,FALSE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins",Mitochondria
RAB23,48.93513362535906,50.0634405568131,-1.1283069314540413,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins","Plasma membrane, Cytosol"
UBXN4,29.481779485322747,25.120529129355525,4.361250355967222,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",Endoplasmic reticulum
ARL2,35.652716627479904,27.093236579557367,8.559480047922538,FALSE,"Disease related genes, Essential proteins, Predicted intracellular proteins","Nucleoplasm, Basal body, Flagellar centriole"
PDXP,38.04571900067462,48.36211337344413,-10.316394372769508,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",
MAN2C1,39.44795371869793,28.735637028173635,10.712316690524297,FALSE,"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",
PPP2CB,25.09059871309671,12.639210005688565,12.451388707408146,FALSE,"Enzymes, Predicted intracellular proteins",Nucleoplasm
NTMT1,45.978740693661145,34.74422917937572,11.234511514285423,FALSE,"Enzymes, Predicted intracellular proteins",Nucleoplasm
LEMD2,27.947890580315125,27.141094219258342,0.806796361056783,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Nuclear membrane
PAIP1,44.52801488281417,30.129409572357996,14.398605310456173,FALSE,Predicted intracellular proteins,"Plasma membrane, Cytosol"
FAM98A,40.660029892961916,43.09729204020565,-2.437262147243736,FALSE,Predicted intracellular proteins,Vesicles
TFRC,56.71824398641918,41.46990370358746,15.24834028283172,TRUE,"Cancer-related genes, CD markers, Disease related genes, Enzymes, Essential proteins, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters","Endosomes, Lysosomes"
C20orf27,47.841908586998365,28.821910026714363,19.019998560284,FALSE,"Predicted intracellular proteins, Predicted secreted proteins","Nucleoplasm, Cytosol"
SARS2,52.963190855579555,28.699920960270227,24.263269895309328,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins","Nucleoplasm, Mitochondria"
TPD52L1,35.7574807272544,46.883220638299726,-11.125739911045322,TRUE,"Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cell Junctions, Cytosol"
MRPL37,63.74191300760161,46.87385140360528,16.86806160399633,FALSE,"Predicted intracellular proteins, Ribosomal proteins",Mitochondria
DUT,48.4224839936433,35.75382527189826,12.66865872174504,FALSE,"Enzymes, Essential proteins, Metabolic proteins, Predicted intracellular proteins",Nucleoplasm
CHMP6,16.14090026725005,13.522463504481866,2.6184367627681837,FALSE,"Essential proteins, Predicted intracellular proteins",
SEC24C,27.69785521832761,11.468794701812635,16.229060516514977,FALSE,Predicted intracellular proteins,Vesicles
NUDT9,36.65660714183346,20.93762917134837,15.718977970485092,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins","Nuclear bodies, Mitochondria"
FITM2,39.26323718741409,28.016859651548536,11.246377535865555,FALSE,"Disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters",
GPC1,41.72852313420217,34.927890635710895,6.800632498491275,FALSE,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins","Plasma membrane, Cytosol"
PPT1,26.12337186405077,28.820710295585634,-2.697338431534863,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins","Golgi apparatus, Vesicles"
PLCL1,16.392837510474052,37.45433385280832,-21.061496342334266,FALSE,Predicted intracellular proteins,
RPL37A,29.11530369137144,60.51977325295632,-31.40446956158488,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins","Endoplasmic reticulum, Cytosol"
PM20D2,61.33671261266211,37.32234341688638,24.01436919577573,FALSE,"Enzymes, Predicted intracellular proteins",Nucleoplasm
RTRAF,24.76466586375669,14.179256558091327,10.585409305665364,FALSE,"Essential proteins, Predicted intracellular proteins",Nucleoplasm
CRK,57.46848782796518,25.04150210448862,32.426985723476555,FALSE,Predicted intracellular proteins,Plasma membrane
CASP3,47.69395837142658,37.201590201631426,10.492368169795157,TRUE,"Cancer-related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Mitochondria
WARS2,16.60015149115622,26.799312615670562,-10.199161124514344,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins",Mitochondria
EPN1,25.497319712721506,6.064603527451839,19.43271618526967,TRUE,"Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
KPNA1,35.71292619108868,17.723162918212314,17.989763272876363,FALSE,"Predicted intracellular proteins, Transporters",Nucleoplasm
HGH1,39.53248063689027,20.02974137165794,19.50273926523233,FALSE,Predicted intracellular proteins,"Nuclear bodies, Cytosol"
DPP7,60.9987263674448,41.03230299618215,19.96642337126265,TRUE,"Enzymes, Plasma proteins, Predicted secreted proteins",Vesicles
