uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
Q03135,CAV1_HUMAN,CAV1,Caveolin-1,20.92268041112881,22.32129650420773,25.939522721299046,21.72248594559906,21.136119205731415,20.501935339414427,25.24598079287634,22.187618848374406,21.592893939392372,22.576082755992655,24.820585369783434,21.409564318060248,22.51686379048987,21.357693459326534,21.58064994835697,23.964927401739693,21.95910606636755,24.635857909987763,23.296212250157854,22.612782952165766,22.659186130788445,23.44568877250292,21.643081092843456,21.07075519163363,20.96621104429878,20.316762696238438,21.12051571172614,24.071768210191387,20.814691332039605,20.95976880511789,20.571032751802502,20.28998581841374,21.026518980476748,20.845798617048267,20.1252427253482,21.118185341422237,20.335902195092388,21.296519892013247
P20929,NEBU_HUMAN,NEB,Nebulin,21.820666478954497,26.403445432522524,NA,22.197581440672717,21.450277151369942,20.987358793373605,NA,20.735049224834523,21.849097360286308,24.021070130775875,20.28481814788221,21.780451340996,23.869040622921982,24.452061916384952,20.36445230935521,20.910803038266803,20.6435907557533,NA,21.09516526341816,25.479026687872242,21.386442695194056,20.043771158871316,21.08445287373985,21.12202172329445,22.475608998671493,22.613614924009266,22.599975831769886,21.353474584241667,22.393265341777404,22.334506306070264,21.50974433648564,21.198844116518163,22.214491122136753,21.40846022631821,21.142859775720108,21.54645228763569,21.394572735009923,20.894732367912543
P06737,PYGL_HUMAN,PYGL,"Glycogen phosphorylase, liver form",23.280704473163095,22.83904732441611,24.204547333397322,22.924900210541935,22.390248099554007,22.840875853047578,23.30005771796932,22.68825841392949,23.081514823148883,22.44039647539235,23.524597878063716,22.887609792597576,22.781551031553857,23.949049215279043,22.921514179125037,23.76223350662634,23.270669610451165,22.626377653460693,22.93902034883706,22.40778568399255,22.789278923097203,23.23829231734008,23.00660021090678,22.32946421777002,23.438468263399653,23.17420920393843,22.996226249595075,22.79407780241926,22.40752392661562,22.05499478242239,22.388813543938916,22.31444405923802,21.53139232783442,22.101165313163644,22.074367361839144,23.009505938816666,22.76541115594362,23.13561016762418
P43155,CACP_HUMAN,CRAT,Carnitine O-acetyltransferase,23.010655095612645,22.76233806614098,NA,23.017210368299878,23.49566322753433,23.80944858468417,21.240392687974587,22.36311920346274,22.567071206500845,22.558819807604195,21.755689404127175,22.639078462786408,22.490849499792677,22.564747008238594,22.73238135753794,22.13323990127286,22.669225253445887,22.22956466762192,22.6016208978556,22.81378977826172,22.978201988621635,22.192898007947086,23.115729493550234,23.12052247592726,23.168344384482513,23.275925274935258,23.286717802245334,22.572948147071315,23.098923338042173,23.16877865282327,22.73168330499614,23.411395820646625,23.09413316704859,23.555778028524298,23.28975186191221,22.50583216212663,23.619300218482465,23.53947141985021
P50502,F10A1_HUMAN,ST13,Hsc70-interacting protein,22.871259149126143,22.883185510038384,22.833526539583644,22.81360979730636,22.552904564138256,22.449614237293964,23.600820227067594,22.993928044145637,23.176569771789094,22.835493945209578,23.31432602330068,23.271169428770623,22.82310363203761,22.930823244507703,22.94603617169855,22.89755028214957,22.795665545237885,23.416481197711555,23.164314773479497,22.61046081942129,22.36507734410319,23.526260661535847,23.265960694515957,23.09627863040187,22.42164039998152,22.38842914323464,22.57371242945064,22.61697346619199,22.90906418631416,22.910448797515045,22.04648601927358,22.45704308524966,22.72235031174375,22.704596781451627,22.190906201323127,22.881142310095733,22.640492800477652,22.16106265496356
Q04828,AK1C1_HUMAN,AKR1C1,Aldo-keto reductase family 1 member C1,21.421712548812486,21.75650910379005,25.842953644423876,21.901132966524116,20.52516399669035,20.09036583102658,24.514702572830444,22.358950215680952,21.486243802895917,22.1530051731197,24.365053152584288,21.377412578087625,22.12207926103666,21.087650464835928,22.044256988368907,24.271309218053815,22.350524080304385,25.21629620648556,23.580954594324545,23.018397304295544,22.39246888005886,23.41584983274994,22.184559464034034,23.249785245520357,20.979692116462978,21.75383145223482,21.65626555513462,23.14257410425366,21.21054557534098,21.002964701867207,20.735392997569583,19.56786263566176,20.27076688931023,20.387826798516727,20.707760763351686,20.552010783514717,21.394110796728963,20.12318443515125
P61088,UBE2N_HUMAN,UBE2N,Ubiquitin-conjugating enzyme E2 N,23.049771149616966,22.71002048198915,23.489651319991633,22.665833567822418,22.84837690919695,22.58281272439949,23.432133990526005,22.89296532018865,23.323413180231714,22.77944523060926,22.82558238176891,23.066220239664766,22.90145213881368,23.001418931674703,22.727952178196567,23.177986188136583,22.848929260579308,23.095869036864002,23.343207061536223,22.724741568744154,22.844451020777907,22.892870583317958,22.715628016644022,22.693253008817763,22.79001032949071,22.858590419834858,23.006489114152256,23.192284545275474,23.56259511769368,22.92559546909776,22.6581980318336,22.687029926156928,22.93227283287358,22.878506829671153,22.367277683570983,22.888583128460713,22.785174873627664,22.939071014193882
P14625,ENPL_HUMAN,HSP90B1,Endoplasmin,22.512969831541763,22.186907045016383,24.14731386236847,22.580862776643336,22.128612062501098,22.0764959238229,24.709668446480265,23.0990502396149,22.68735359916338,22.833181230736646,24.439616565537776,22.51248130826913,22.607318797973594,22.055255551319924,22.402483053493036,23.084965700824316,22.712682026394152,24.403476634872376,22.832994794539474,23.20082245504403,22.41533621982418,24.091195808614046,22.32456255163356,23.13531997441415,21.977168344713416,22.19470570678612,22.10486676689669,23.019405515110204,22.46710538436577,22.279958713093215,22.34103917942252,21.923921265356643,22.07831121539874,22.255017432638233,21.95521721577619,22.15398869647893,22.08016655103166,21.793869996289825
P22392,NDKB_HUMAN,NME2,Nucleoside diphosphate kinase B,22.361944033286797,22.719535638778154,23.810634374094324,23.08802700580817,23.53354715574193,23.374010138122788,24.23763064537391,22.74572214820794,22.56490273272371,22.44661468715659,23.802114390511655,22.817260239028247,22.665460628406542,22.187530296401654,22.893393055519052,23.367851004094696,22.85489386839125,24.003852192567496,23.234588267120643,22.71045399212098,22.69677572588773,23.983436163916036,22.925717990797935,22.908682451970368,22.470951867359286,22.662349807120414,22.012312604133513,23.414790403552427,21.738152916225317,22.554398553055112,22.26372621755635,22.373208236586514,21.806825413728856,22.131467515861694,22.923367778814455,21.841044914236637,22.342411850044524,21.966388408786965
Q9NQC3,RTN4_HUMAN,RTN4,Reticulon-4,23.009439595460957,23.306371238624013,23.50552989125229,22.473423447752435,22.051434277015197,22.40788396635492,23.487691228486124,22.73798457993905,22.959802035299365,23.068617120655336,23.431032258452877,23.08889144008726,23.04412499387145,22.79477850019528,22.977728881233556,23.31237202027691,22.645167592051205,23.214185986093426,22.997769527595917,22.7657391564086,22.79387678212609,22.335974649800328,22.95585670838323,22.69337430277475,22.21141694011343,22.11478966343446,22.73403175565122,22.59898812151278,23.50369580942109,23.03400714151125,22.61680428769606,22.918587020297636,23.341139008397025,23.217171941508425,22.892306174246407,23.721777254964714,23.07198518627738,22.64051817838325
P36957,ODO2_HUMAN,DLST,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",23.107903024281015,23.143419775011154,21.894589100524733,22.8238243828844,23.540308540169153,23.628118315215385,21.771012559702022,22.80471636724206,21.831225927703322,22.40457886864885,22.506289695601094,22.87883337662909,22.838930452616314,22.673459512711673,23.080923792015348,22.33950727803303,22.487736040341545,22.03587596634142,22.10691067193695,22.387358812487875,22.971558648921306,22.60693725149371,22.58733237286419,22.685125724219624,23.590741099088394,23.56685593700877,22.661630890285156,22.75903107424106,22.176674976738024,23.051489106135413,23.250553041864876,23.497652652376175,23.633021442236092,23.51218541589876,23.484688763117383,22.6638657496124,22.74178628463515,23.024007355343013
Q5VXT5,SYPL2_HUMAN,SYPL2,Synaptophysin-like protein 2,23.122112656017507,23.054569078437922,NA,22.21040413549791,23.028784486352386,22.4438255730078,21.833237662527708,22.384575829996002,22.93299886129544,22.72285093068671,22.245800701381334,22.803432580017923,23.040427294602832,22.675799709649937,22.845578622244563,21.445891838704696,22.63479186017123,21.24375222276014,22.75951050968126,22.76767934957365,22.233184778503425,22.02508005511029,23.018830151879506,22.986419741245296,22.399873256760586,22.619700289589577,23.182622884835265,22.293979569724396,22.949872237933047,23.39955639541018,23.663466099025253,23.40447273658621,23.09891706733067,23.52439193189203,23.575030848038974,23.444733973370692,23.0011583362258,23.81992164843374
P62826,RAN_HUMAN,RAN,GTP-binding nuclear protein Ran,22.71989859260602,22.30696277716122,23.622683733878084,22.674346966131917,22.672610519578296,22.718396886031286,24.015550653736998,22.83545808912546,22.97652800713076,22.88461626338152,23.51297592341401,22.832653299930804,22.662374177543338,22.72717193339773,22.50681787833996,23.368811067204145,23.08857880887354,23.690379676675395,23.55221327830795,22.74271954492922,22.93294911400949,23.637291373468177,23.088063121576127,22.74490873643533,22.53578968130124,22.611860410078048,22.792815198762067,22.8296545649272,22.685367014716952,22.568416586519827,21.789334830923096,22.44612247021638,22.365629700169023,22.439801776214136,22.477869751789388,22.53292782119996,22.576003057442307,22.467425439550887
P46976,GLYG_HUMAN,GYG1,Glycogenin-1,23.510889378694195,23.164689225593627,NA,23.13064435021127,23.404862846801112,22.947449347809613,20.4186434534947,22.770979911734234,22.7784809713385,22.75265993540685,22.5389246936539,22.89783361666595,22.802646990688025,23.294331916919084,22.90622378996338,22.20839915112234,22.882360567179724,21.67844941764107,22.382934963257007,22.692580606166427,21.885040019979087,22.509376404626803,22.046750949051198,22.477940342195243,23.15414419234073,22.766294234606196,22.616041512579486,22.092389464165297,23.252544879223763,22.893527058805052,23.4042796979987,23.42089800255924,23.33858663822934,23.149486720777364,23.46588667248537,23.257792880728953,22.556822414724458,22.636266177114212
P13489,RINI_HUMAN,RNH1,Ribonuclease inhibitor,22.92400951668418,22.695888062217218,22.777277376901896,22.265501826237934,22.570729273558545,22.581001725412374,23.85630695423616,23.15773046639064,23.145216242824084,22.757484662776644,23.20803370661144,22.775311810063684,22.837826611288964,22.583106835258064,22.424655128609725,23.193868388419354,22.74295510236843,23.61446194015362,22.890615056534553,22.56787740545943,22.782028146730422,23.55449141034205,22.619781308207212,22.728545178926407,22.544928292492298,22.52039468692241,22.83733247744247,22.79692189081898,22.990084643902076,22.77211566642619,22.19329196153776,22.552362742753346,22.19691733546182,22.501142598516612,22.560334769463257,22.837885085223572,22.815501036918622,22.741426668041758
P11766,ADHX_HUMAN,ADH5,Alcohol dehydrogenase class-3,22.498367933583648,22.151197452910836,23.348917612434093,22.8253440148601,22.361425844386197,21.982220629432565,23.909983779574258,22.845792328229454,23.354529930422164,23.252897704020583,23.609414290154067,22.62146884842778,22.825588586769523,22.432299725993627,22.10872435153911,22.746402195822157,22.750470569153837,24.184839985587594,23.0521884289313,23.055379731866978,22.768752980829493,23.266174570651355,22.931153380538813,23.446960376575365,22.484348616041427,22.428221694849174,22.63935289384422,22.767709240707912,22.953981512150342,22.83310555889379,22.26250268216811,22.75538887338084,22.894216876519742,22.564485497171606,22.38583476364434,23.16516348926965,22.553712765761404,22.206606132160044
P42765,THIM_HUMAN,ACAA2,"3-ketoacyl-CoA thiolase, mitochondrial",22.67753690172454,22.50227801790055,23.20864209932946,22.81030912821735,23.203733906356668,23.504028103761126,23.236848038659016,22.36290595750549,22.741183539620966,22.87797943220672,22.775792165328564,22.362931086950823,22.36905029875244,22.502964788291283,22.66942335008924,22.706940891358656,22.72739928388777,22.91843089766341,22.557818465369728,22.52511075598607,22.715571988220717,22.525733082621354,22.879033481062557,23.013496018345933,22.881299727291733,23.319748526511045,22.92697063876312,22.425598335288534,22.854940898098484,23.286268641706048,22.72266679092399,22.48608403259156,22.7448628539002,22.793550544110612,22.74069172401768,22.46440233221418,23.34361869257227,23.121198187935597
P63104,1433Z_HUMAN,YWHAZ,14-3-3 protein zeta/delta,22.681435137327274,22.53796846354567,24.984714032765986,21.938958150271098,21.26279312424192,21.97707480153909,24.828147177655,22.405310999451228,22.334991369640488,22.709891527152887,24.081833006837645,22.008371293132843,22.808145934683417,22.06046744683678,22.574872261284135,23.68245309729531,22.826428716804784,24.42505031277334,22.967383882234724,22.72483730383289,22.44476245556219,23.8178947115717,22.09354292440898,23.127556993887797,21.44952156617383,22.19359805920441,22.448678751338345,23.333487630373337,22.31317205754578,22.465527806614254,22.026983294170744,21.804686345604573,21.716292026425165,21.821445155477406,21.502219802795455,21.886943143023206,21.86080198023926,22.159572047789467
P54652,HSP72_HUMAN,HSPA2,Heat shock-related 70 kDa protein 2,23.733980730554304,23.76826198554723,NA,22.658444474061735,21.702925652555496,22.212467993874338,20.109638297389512,21.94836983022723,22.721257081350355,22.646115019550653,22.31723782919688,22.29980578963777,22.18068344977023,23.086374293698245,22.35391580519966,23.19863720301645,23.6524919200693,22.320221123195914,23.023720847034795,22.93014960549909,22.055005243979323,21.9456297017949,22.842892993997353,23.14461163155403,22.708737300758425,22.595531115286388,23.057727002102094,21.34085879391565,23.540873086490116,23.399228403223024,23.071060520121645,22.955184227969102,23.217221859627145,23.683273022006087,22.783278018782994,23.711763373421856,23.20155994719218,23.427448687726617
P10809,CH60_HUMAN,HSPD1,"60 kDa heat shock protein, mitochondrial",22.784795914751854,22.676783533127107,23.097759824153446,22.670129436418687,23.240585028866562,23.854781984526312,23.119636249482014,22.662433266583378,22.133594865968046,22.59890648900054,22.978516098933916,22.46851473109344,22.722822531220537,22.246549692725452,22.841785865739148,22.464728586406085,22.48132551727488,22.860842379706938,22.04930504993843,22.455596329885875,22.980990567105973,22.78272381280359,22.361218744541784,22.82190526928943,22.854828945711095,22.979600230596134,22.673164248320916,23.00659738368277,22.334816871227357,22.928237831587953,22.878539870980447,22.664653880879833,22.838688618936448,22.700839531385814,23.09987720910439,22.33582284953831,22.713760219325568,23.077103524771825
