uniprot_id,gene,n_miss,pct_miss,mean_intensity,vote_kmeans,vote_logistic,vote_lefttail,n_mnar_votes,classification,imputation_reliable,group_miss_pval
P61769,B2M,0,0,19.579348625990722,NA,NA,NA,NA,Complete,TRUE,NA
O75339,CILP,25,65.78947368421053,19.459979788585077,1,0,0,1,MAR,FALSE,NA
P05556,ITGB1,0,0,20.173791191532626,NA,NA,NA,NA,Complete,TRUE,NA
Q2TBA0,KLHL40,1,2.631578947368421,20.37831808086219,0,0,0,0,MAR,TRUE,NA
O95445,APOM,4,10.526315789473683,19.172612761792916,0,0,0,0,MAR,TRUE,NA
O75155,CAND2,1,2.631578947368421,20.518034921039458,0,0,0,0,MAR,TRUE,NA
Q15907,RAB11B,0,0,20.363637549649823,NA,NA,NA,NA,Complete,TRUE,NA
P62140,PPP1CB,0,0,20.596300151292752,NA,NA,NA,NA,Complete,TRUE,NA
P52758,RIDA,0,0,20.501168224948692,NA,NA,NA,NA,Complete,TRUE,NA
P07741,APRT,0,0,20.43872864687618,NA,NA,NA,NA,Complete,TRUE,NA
P35555,FBN1,0,0,19.696950575534505,NA,NA,NA,NA,Complete,TRUE,NA
P11586,MTHFD1,0,0,20.52932568044684,NA,NA,NA,NA,Complete,TRUE,NA
Q9Y6M9,NDUFB9,2,5.263157894736842,20.443216980242255,0,0,0,0,MAR,TRUE,NA
P34932,HSPA4,0,0,20.531224019683126,NA,NA,NA,NA,Complete,TRUE,NA
P43121,MCAM,19,50,19.366742358260613,1,0,0,1,MAR,FALSE,NA
P00739,HPR,7,18.421052631578945,19.667024116358807,0,0,0,0,MAR,TRUE,NA
P54922,ADPRH,2,5.263157894736842,20.229158139048796,0,0,0,0,MAR,TRUE,NA
P35241,RDX,0,0,20.530514916563153,NA,NA,NA,NA,Complete,TRUE,NA
P29218,IMPA1,0,0,20.529451847756643,NA,NA,NA,NA,Complete,TRUE,NA
Q9UBQ5,EIF3K,1,2.631578947368421,20.41850007220588,0,0,0,0,MAR,TRUE,NA
P28074,PSMB5,0,0,20.45973106731921,NA,NA,NA,NA,Complete,TRUE,NA
O95210,STBD1,0,0,20.39739824234497,NA,NA,NA,NA,Complete,TRUE,NA
P12110,COL6A2,8,21.052631578947366,19.211159135380072,0,0,0,0,MAR,TRUE,NA
O60936,NOL3,1,2.631578947368421,20.468916015604123,0,0,0,0,MAR,TRUE,NA
Q9Y2Q3,GSTK1,0,0,20.398814564528497,NA,NA,NA,NA,Complete,TRUE,NA
