gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class
ARPC2,80.64362140941084,13.311665224377183,67.33195618503366,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
GSTM4,93.35457828412407,111.81286872036654,-18.458290436242464,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
OPTN,22.119840470071317,33.81678015488564,-11.696939684814325,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters"
ARF6,47.41499788826574,22.361371772664082,25.053626115601656,FALSE,"Enzymes, Predicted intracellular proteins, RAS pathway related proteins"
DYNC1LI2,76.35936149160769,27.738260158143834,48.621101333463855,FALSE,Predicted intracellular proteins
TPP2,34.527487537375166,11.141163446875552,23.386324090499613,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
CRIP2,113.44630604901592,49.078264026635495,64.36804202238042,FALSE,Predicted intracellular proteins
ACTR3,48.17985515916419,14.42632081265153,33.75353434651266,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
TIPRL,27.704056194892217,33.39606390765436,-5.692007712762141,FALSE,Predicted intracellular proteins
PVALB,93.02958110454537,109.81160348442573,-16.78202237988036,FALSE,Predicted intracellular proteins
PPM1B,31.819095417493166,32.49951139494413,-0.6804159774509628,FALSE,"Enzymes, Predicted intracellular proteins"
HIKESHI,40.64133671882503,32.1872155570575,8.454121161767532,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
QARS1,28.768770680128142,16.234651615235553,12.53411906489259,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"
USP9X,29.076265861201065,25.661270819891968,3.4149950413090977,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
CORO1C,109.74869085820869,26.975244057746806,82.77344680046188,TRUE,"Plasma proteins, Predicted intracellular proteins"
TMX4,25.08714110920475,20.349483106410542,4.737658002794209,FALSE,Predicted membrane proteins
MMUT,39.90546183237769,21.19775762123596,18.707704211141728,TRUE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
TBCB,37.667163183708745,36.71362196678896,0.9535412169197812,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins"
NUDT3,23.13915846875633,23.477793620195563,-0.33863515143923095,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
NDUFA3,75.36663021589786,35.42297605827777,39.94365415762009,FALSE,"Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"
ACAD8,54.94584466251202,19.421914160354014,35.52393050215801,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"
SUB1,37.01280357901891,17.233501523710494,19.779302055308413,TRUE,"Plasma proteins, Predicted intracellular proteins"
ADK,32.035556949305814,24.951578182115856,7.083978767189958,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
EIF1AX,21.38019755753085,20.335841045528998,1.0443565120018512,FALSE,"Essential proteins, Predicted intracellular proteins"
CSDE1,38.545136904773884,15.356914185195341,23.18822271957854,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins"
FBLN2,57.65831692505466,28.89340382872476,28.764913096329902,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
RAB1A,70.85409445108328,17.76518807260495,53.088906378478335,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
HMGCL,32.382446183906396,33.361890595398485,-0.9794444114920893,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
EYA3,38.89509517462344,23.193051946403205,15.702043228220237,FALSE,"Enzymes, Predicted intracellular proteins"
LAMTOR3,42.10601304203539,20.019993702582266,22.086019339453127,FALSE,"Essential proteins, Predicted intracellular proteins"
DDX1,24.553355559813184,10.712578313594403,13.840777246218781,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins"
AP2B1,36.31608459155815,17.37728974936776,18.938794842190394,FALSE,"Cancer-related genes, Predicted intracellular proteins, Transporters"
HINT3,42.22178566823335,16.021151580486645,26.200634087746707,FALSE,Predicted intracellular proteins
DRG2,31.24512761824714,23.64537921923897,7.5997483990081705,TRUE,"Plasma proteins, Predicted intracellular proteins"
MPC1,53.513989845931754,75.54420295739641,-22.030213111464654,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
PSMD6,26.113721775848308,11.305142906585385,14.808578869262924,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
LDHD,66.89930002779975,45.154989187000446,21.744310840799308,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
NAP1L1,21.473036236878503,14.868441700860991,6.604594536017512,TRUE,"Plasma proteins, Predicted intracellular proteins"
HNRNPC,92.9790413254048,43.675515117607794,49.303526207797,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
CIAPIN1,31.70926915408977,30.481511409555484,1.227757744534287,FALSE,"Essential proteins, Predicted intracellular proteins"
FXYD1,39.193625821044975,34.28114137200206,4.912484449042914,FALSE,"Predicted membrane proteins, Transporters"
COA3,39.89914944723151,36.325976222034,3.5731732251975075,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins"
CNIH4,31.6241372424929,19.164112747799965,12.460024494692934,FALSE,Predicted membrane proteins
DTD1,34.12897502845067,51.82958327782503,-17.700608249374362,FALSE,"Enzymes, Predicted intracellular proteins"
ACTR2,46.84280101768883,16.695318561697807,30.14748245599102,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
RAB12,24.424958387620137,16.49647414086985,7.928484246750287,FALSE,Predicted intracellular proteins
SLIRP,31.53383576466917,25.790875400430863,5.742960364238307,FALSE,Predicted intracellular proteins
UBXN1,29.467924798214483,19.358208386109784,10.1097164121047,FALSE,Predicted intracellular proteins
NPEPL1,44.56528353121317,25.57382985120688,18.991453680006288,FALSE,"Enzymes, Predicted intracellular proteins"
MYL4,78.11495723185324,33.35869819886583,44.75625903298741,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
MSI2,21.698900865037654,18.491232627480528,3.207668237557126,FALSE,"Cancer-related genes, Disease related genes, Predicted intracellular proteins"
VPS29,53.610349853945685,22.236917684942973,31.37343216900271,TRUE,"Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters"
DDX19A,39.5929889457259,17.772372969310357,21.820615976415542,FALSE,"Enzymes, Predicted intracellular proteins, Transporters"
EIF4E,31.36994309764819,19.504668722210024,11.865274375438165,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
DYNC1I2,45.53191424670162,14.863219428407385,30.668694818294234,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
DHX15,52.07418519136876,119.86050739524381,-67.78632220387505,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
SSBP1,45.79109452266635,23.233956396719716,22.557138125946633,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
PPP1R2,52.06229504867695,27.248863500748698,24.813431547928253,FALSE,"Essential proteins, Predicted intracellular proteins"
TIMM44,52.91646215543917,28.83122855499223,24.08523360044694,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
METTL26,33.00953716568103,19.108398461231648,13.901138704449384,FALSE,Predicted intracellular proteins
IBA57,64.78544156426463,33.19945594843261,31.585985615832023,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
XPO1,19.975151710583393,17.351580886300777,2.6235708242826163,TRUE,"Cancer-related genes, Essential proteins, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Transporters"
RPL24,43.85703239073139,41.301114066552415,2.5559183241789754,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
FBLN5,60.913757778066724,22.580230745214884,38.33352703285184,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
ATP6V1A,40.951478248905175,16.723389292444793,24.228088956460383,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters"
ARMT1,35.33865918636662,20.124565710445754,15.214093475920865,FALSE,Predicted intracellular proteins
MLEC,26.883517500039023,21.137731048985607,5.745786451053416,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
NXN,38.37181104071908,20.79300469025156,17.57880635046752,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
EIF3B,18.09271528957012,7.955090008768625,10.137625280801494,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
DDX39B,19.16316259754562,44.748079854418336,-25.584917256872714,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins, Transporters"
SNX12,35.408584480839764,36.62321238201683,-1.2146279011770673,FALSE,Predicted intracellular proteins
DTNA,35.75210671143313,35.51187823473817,0.24022847669495917,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
NT5DC1,38.40105272071247,11.925913979510428,26.475138741202045,FALSE,Predicted intracellular proteins
GLUL,53.966368846654056,24.467213410648597,29.49915543600546,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
GLRX3,22.45441718249716,30.811024653873286,-8.356607471376126,FALSE,Predicted intracellular proteins
RCN3,87.37153987636322,64.0019601587399,23.36957971762331,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
SPPL2A,40.68435819284322,29.124104015574336,11.560254177268884,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters"
RPL9,56.88324785211645,18.500099121934145,38.3831487301823,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Ribosomal proteins"
PPM1A,29.172815881514875,12.45502337911472,16.717792502400155,FALSE,"Enzymes, Predicted intracellular proteins"
ATP6V0D1,19.112845270839085,36.99414055226124,-17.881295281422158,TRUE,"Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters"
VPS25,29.13001158194396,24.729496512676675,4.400515069267286,FALSE,"Essential proteins, Predicted intracellular proteins"
MT-ND3,59.61423218350744,23.373895086085795,36.240337097421644,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins"
GMPR,43.51330232669364,28.33511446257339,15.17818786412025,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
CHMP2A,51.267017063128925,27.058479222460186,24.20853784066874,FALSE,"Essential proteins, Predicted intracellular proteins"
TRMT112,29.324221671032657,18.503428398471517,10.82079327256114,FALSE,"Essential proteins, Predicted intracellular proteins"
RPL15,44.03397995578195,25.138132022546134,18.895847933235817,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
EPHX2,29.890227429484,39.07961425425496,-9.189386824770963,TRUE,"Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
PFDN5,28.540406096365412,16.12705915592022,12.41334694044519,FALSE,"Essential proteins, Predicted intracellular proteins"
ALYREF,78.49114203202427,30.375001695119728,48.11614033690454,FALSE,"Essential proteins, Predicted intracellular proteins"
RRAD,33.869641830762376,32.47691790459466,1.3927239261677187,FALSE,Predicted intracellular proteins
SESN3,46.60155454646671,26.638230748351006,19.963323798115702,FALSE,Predicted intracellular proteins
RRAS2,44.977307388891724,56.52704461582366,-11.549737226931938,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins, RAS pathway related proteins"
